timestamp,funding_rate,mark_price
2024-07-30 16:00:00.000,7.691e-05,66198.0
2024-07-31 00:00:00.000,3.063e-05,66159.4
2024-07-31 08:00:00.000,7.178e-05,66196.4
2024-07-31 16:00:00.000,3.826e-05,66354.4
2024-08-01 00:00:00.000,8.208e-05,64603.59964539
2024-08-01 08:00:00.000,0.0001,64307.13363121
2024-08-01 16:00:00.000,0.0001,62888.5
2024-08-02 00:00:00.000,0.0001,65328.9
2024-08-02 08:00:00.001,0.0001,64160.17275887
2024-08-02 16:00:00.000,0.0001,63400.10768182
2024-08-03 00:00:00.000,0.0001,61483.7
2024-08-03 08:00:00.000,9.788e-05,61636.0
2024-08-03 16:00:00.001,4.247e-05,60859.15415152
2024-08-04 00:00:00.000,0.0001,60684.5
2024-08-04 08:00:00.000,5.343e-05,60349.1
2024-08-04 16:00:00.000,0.0001,59053.4
2024-08-05 00:00:00.000,0.0001,58139.09001515
2024-08-05 08:00:00.000,4.429e-05,52660.0
2024-08-05 16:00:00.000,5.967e-05,54294.5
2024-08-06 00:00:00.000,3.566e-05,53971.9
2024-08-06 08:00:00.000,-2.845e-05,55979.0
2024-08-06 16:00:00.000,4.485e-05,56380.14818939
2024-08-07 00:00:00.000,-7.3e-06,56008.69646212
2024-08-07 08:00:00.001,-6.859e-05,56898.7
2024-08-07 16:00:00.000,3.241e-05,56071.41872727
2024-08-08 00:00:00.001,2.637e-05,55102.9
2024-08-08 08:00:00.000,3.086e-05,57165.6
2024-08-08 16:00:00.000,1.147e-05,59389.0
2024-08-09 00:00:00.000,4.994e-05,61663.62178788
2024-08-09 08:00:00.000,2.184e-05,60844.1
2024-08-09 16:00:00.000,4.846e-05,59787.29595455
2024-08-10 00:00:00.000,-3.942e-05,60808.7
2024-08-10 08:00:00.000,-1.379e-05,60811.14373041
2024-08-10 16:00:00.000,-1.949e-05,60480.6
2024-08-11 00:00:00.000,4.049e-05,60895.44640282
2024-08-11 08:00:00.000,-1.839e-05,61223.3
2024-08-11 16:00:00.001,1.185e-05,60099.9
2024-08-12 00:00:00.000,1.113e-05,58693.2
2024-08-12 08:00:00.000,8.783e-05,58648.02703788
2024-08-12 16:00:00.000,-2.238e-05,60168.8
2024-08-13 00:00:00.000,6.14e-05,59323.6
2024-08-13 08:00:00.000,5.21e-06,59209.36612879
2024-08-13 16:00:00.000,-3.902e-05,59442.45730303
2024-08-14 00:00:00.000,1.152e-05,60555.47966301
2024-08-14 08:00:00.000,-1.33e-05,60887.3
2024-08-14 16:00:00.000,-7.811e-05,59394.6
2024-08-15 00:00:00.000,-8.488e-05,58650.3632197
2024-08-15 08:00:00.000,6.339e-05,58031.9
2024-08-15 16:00:00.000,-6.181e-05,59650.62388636
2024-08-16 00:00:00.000,-0.00011235,57515.28405303
2024-08-16 08:00:00.000,-7.387e-05,58423.3
2024-08-16 16:00:00.000,-5.57e-06,58045.46367376
2024-08-17 00:00:00.000,1.912e-05,58854.9
2024-08-17 08:00:00.000,4.177e-05,59225.59061702
2024-08-17 16:00:00.000,-1.52e-06,59357.7
2024-08-18 00:00:00.000,3.966e-05,59468.4
2024-08-18 08:00:00.000,-1.323e-05,59545.70132624
2024-08-18 16:00:00.000,-3.149e-05,59828.8
2024-08-19 00:00:00.000,-3.616e-05,58390.1
2024-08-19 08:00:00.000,-6.75e-05,58475.4
2024-08-19 16:00:00.002,-1.957e-05,58509.48917021
2024-08-20 00:00:00.000,-2.656e-05,59400.1
2024-08-20 08:00:00.000,1.349e-05,60896.58465248
2024-08-20 16:00:00.001,1.419e-05,58792.3754539
2024-08-21 00:00:00.001,-6.756e-05,58985.3803617
2024-08-21 08:00:00.000,-5.91e-06,59691.0
2024-08-21 16:00:00.001,3.96e-06,59485.9
2024-08-22 00:00:00.000,-2.229e-05,61120.0
2024-08-22 08:00:00.000,1.338e-05,60952.89699291
2024-08-22 16:00:00.008,-7.261e-05,60380.30032624
2024-08-23 00:00:00.000,-3.329e-05,60349.9
2024-08-23 08:00:00.000,2.391e-05,61045.0
2024-08-23 16:00:00.000,-4.317e-05,61506.0
2024-08-24 00:00:00.000,-7.72e-06,64019.9
2024-08-24 08:00:00.005,-7.23e-06,64275.98188652
2024-08-24 16:00:00.000,6.395e-05,63943.4
2024-08-25 00:00:00.000,-4.806e-05,64121.80289362
2024-08-25 08:00:00.000,-1.531e-05,63838.2821773
2024-08-25 16:00:00.000,3.108e-05,64099.9
2024-08-26 00:00:00.000,2.439e-05,64199.94505674
2024-08-26 08:00:00.001,3.448e-05,63603.3
2024-08-26 16:00:00.000,3.789e-05,63497.83796772
2024-08-27 00:00:00.001,2.795e-05,62814.12365957
2024-08-27 08:00:00.000,1.751e-05,62881.1
2024-08-27 16:00:00.000,7.753e-05,61679.03746099
2024-08-28 00:00:00.000,-6.803e-05,59384.4
2024-08-28 08:00:00.000,2.433e-05,58578.22751773
2024-08-28 16:00:00.001,1.143e-05,58971.68549645
2024-08-29 00:00:00.000,-9.76e-06,59009.8
2024-08-29 08:00:00.001,-1.644e-05,59548.9
2024-08-29 16:00:00.000,5.59e-06,60751.0
2024-08-30 00:00:00.000,9.36e-06,59327.53246099
2024-08-30 08:00:00.000,3.578e-05,59250.58815603
2024-08-30 16:00:00.000,2.927e-05,58062.7
2024-08-31 00:00:00.000,-1.749e-05,59096.3
2024-08-31 08:00:00.000,3.578e-05,59064.62867843
2024-08-31 16:00:00.000,3.8e-05,58984.31889362
2024-09-01 00:00:00.000,4.113e-05,58946.2
2024-09-01 08:00:00.001,-3.432e-05,58444.1
2024-09-01 16:00:00.000,-3.82e-06,58184.1
2024-09-02 00:00:00.001,-3.386e-05,57282.9241773
2024-09-02 08:00:00.001,2.48e-06,57523.3
2024-09-02 16:00:00.000,-3.63e-06,58508.0
2024-09-03 00:00:00.000,6.245e-05,59112.2
2024-09-03 08:00:00.001,5.123e-05,59081.16408511
2024-09-03 16:00:00.000,4.598e-05,57707.54824823
2024-09-04 00:00:00.000,2.209e-05,57459.26375177
2024-09-04 08:00:00.000,1.05e-05,56717.4
2024-09-04 16:00:00.000,-1.47e-05,58106.1663617
2024-09-05 00:00:00.000,9.016e-05,57944.7
2024-09-05 08:00:00.000,2.025e-05,57133.18525532
2024-09-05 16:00:00.005,2.49e-05,55956.39174468
2024-09-06 00:00:00.000,2.28e-05,56152.37044681
2024-09-06 08:00:00.001,-1e-08,55768.6
2024-09-06 16:00:00.000,1.428e-05,54026.02394326
2024-09-07 00:00:00.000,-5.57e-06,53930.71899291
2024-09-07 08:00:00.000,-7.634e-05,54264.40569504
2024-09-07 16:00:00.000,-7.236e-05,54749.71812057
2024-09-08 00:00:00.000,3.745e-05,54134.9
2024-09-08 08:00:00.000,-5.999e-05,54411.5
2024-09-08 16:00:00.000,-5.245e-05,53664.8
2024-09-09 00:00:00.000,-7.585e-05,54843.61724113
2024-09-09 08:00:00.000,-7.108e-05,54949.93416312
2024-09-09 16:00:00.001,-3.875e-05,55360.3
2024-09-10 00:00:00.000,-6.028e-05,57013.68687234
2024-09-10 08:00:00.000,-2.93e-05,57184.48985106
2024-09-10 16:00:00.000,-1.126e-05,56563.08885816
2024-09-11 00:00:00.000,-8.953e-05,57609.1
2024-09-11 08:00:00.000,-2.247e-05,56675.1
2024-09-11 16:00:00.000,-5.212e-05,56681.42923404
2024-09-12 00:00:00.000,-1.951e-05,57307.1
2024-09-12 08:00:00.000,-5.46e-06,58106.41579433
2024-09-12 16:00:00.000,-2.95e-05,57475.10176596
2024-09-13 00:00:00.000,-6.9e-07,58097.0
2024-09-13 08:00:00.001,-8.69e-06,58079.8
2024-09-13 16:00:00.001,-2.443e-05,59630.0
2024-09-14 00:00:00.000,-8.699e-05,60456.1
2024-09-14 08:00:00.000,8.59e-06,60110.4
2024-09-14 16:00:00.001,2.326e-05,59845.55360993
2024-09-15 00:00:00.000,-4.91e-06,59964.0
2024-09-15 08:00:00.000,1e-08,60167.3181438
2024-09-15 16:00:00.000,4.02e-06,60304.7
2024-09-16 00:00:00.000,2.402e-05,59100.61031206
2024-09-16 08:00:00.001,3.564e-05,58874.99142553
2024-09-16 16:00:00.000,6.762e-05,57861.15358865
2024-09-17 00:00:00.001,8.529e-05,58186.9
2024-09-17 08:00:00.000,1.911e-05,58668.2
2024-09-17 16:00:00.000,5.327e-05,61111.0
2024-09-18 00:00:00.000,1.344e-05,60281.0
2024-09-18 08:00:00.000,1.678e-05,60402.69697726
2024-09-18 16:00:00.004,4.648e-05,59407.05478014
2024-09-19 00:00:00.000,3.512e-05,61728.59070213
2024-09-19 08:00:00.000,2.949e-05,62054.8
2024-09-19 16:00:00.001,4.072e-05,63127.98222695
2024-09-20 00:00:00.000,8.065e-05,62929.3
2024-09-20 08:00:00.001,-5.03e-06,63494.4
2024-09-20 16:00:00.000,5.543e-05,63115.6
2024-09-21 00:00:00.001,4.638e-05,63181.22999291
2024-09-21 08:00:00.000,0.0001,63062.62952171
2024-09-21 16:00:00.000,8.234e-05,63146.6
2024-09-22 00:00:00.000,6.285e-05,63320.7
2024-09-22 08:00:00.000,9.254e-05,62909.3
2024-09-22 16:00:00.000,5.537e-05,62628.23061702
2024-09-23 00:00:00.000,6.546e-05,63558.5
2024-09-23 08:00:00.000,1.364e-05,63519.9
2024-09-23 16:00:00.000,5.304e-05,63589.8
2024-09-24 00:00:00.000,2.324e-05,63303.39994326
2024-09-24 08:00:00.000,2.895e-05,63531.97252482
2024-09-24 16:00:00.001,-1.82e-06,63128.9
2024-09-25 00:00:00.000,1.223e-05,64243.2
2024-09-25 08:00:00.003,1.141e-05,63815.43419858
2024-09-25 16:00:00.000,1.336e-05,63470.0
2024-09-26 00:00:00.005,1.65e-05,63121.20731206
2024-09-26 08:00:00.000,6.246e-05,63823.4
2024-09-26 16:00:00.000,0.0001,65195.98735461
2024-09-27 00:00:00.000,0.0001,65144.38297872
2024-09-27 08:00:00.000,6.722e-05,65443.4617305
2024-09-27 16:00:00.000,2.275e-05,65974.85614184
2024-09-28 00:00:00.000,5.455e-05,65749.6
2024-09-28 08:00:00.001,8.3e-05,65794.28179433
2024-09-28 16:00:00.000,1.414e-05,65595.27422695
2024-09-29 00:00:00.001,7.25e-06,65826.6503617
2024-09-29 08:00:00.000,3.128e-05,65444.82504255
2024-09-29 16:00:00.000,7.253e-05,65720.0
2024-09-30 00:00:00.000,3.077e-05,65571.63404255
2024-09-30 08:00:00.001,7.939e-05,64539.0
2024-09-30 16:00:00.000,0.0001,63535.7
2024-10-01 00:00:00.000,0.0001,63313.79948227
2024-10-01 08:00:00.000,0.0001,64017.0
2024-10-01 16:00:00.001,0.0001,62631.58188652
2024-10-02 00:00:00.000,6.632e-05,60789.16184397
2024-10-02 08:00:00.000,8.409e-05,61703.76278014
2024-10-02 16:00:00.000,8.191e-05,61851.6402695
2024-10-03 00:00:00.000,4.381e-05,60622.6
2024-10-03 08:00:00.000,3.746e-05,60908.25041844
2024-10-03 16:00:00.000,4.99e-05,60606.4
2024-10-04 00:00:00.000,7.097e-05,60727.2
2024-10-04 08:00:00.000,2.119e-05,61405.54564539
2024-10-04 16:00:00.001,2.43e-06,61839.9
2024-10-05 00:00:00.000,-1.596e-05,62056.3
2024-10-05 08:00:00.000,1.088e-05,62049.40834043
2024-10-05 16:00:00.000,8.61e-06,62137.44147431
2024-10-06 00:00:00.000,5.72e-06,62030.7846515
2024-10-06 08:00:00.001,3.288e-05,61921.90959612
2024-10-06 16:00:00.000,4.18e-05,62692.35314894
2024-10-07 00:00:00.000,4.573e-05,62791.83731206
2024-10-07 08:00:00.000,-9.52e-06,63510.0
2024-10-07 16:00:00.001,2.177e-05,63633.19230496
2024-10-08 00:00:00.000,-1.678e-05,62199.75722695
2024-10-08 08:00:00.000,7.094e-05,62291.4
2024-10-08 16:00:00.000,8.1e-05,62259.9
2024-10-09 00:00:00.000,0.0001,62133.03330496
2024-10-09 08:00:00.000,5.138e-05,62243.96385816
2024-10-09 16:00:00.000,7.939e-05,62285.3
2024-10-10 00:00:00.000,2.09e-05,60607.48575935
2024-10-10 08:00:00.000,1.532e-05,60874.85382979
2024-10-10 16:00:00.000,0.0001,60768.62359574
2024-10-11 00:00:00.000,2.231e-05,60293.8080044
2024-10-11 08:00:00.000,-1.874e-05,60648.44046099
2024-10-11 16:00:00.001,1.2e-06,62225.57043262
2024-10-12 00:00:00.000,4.558e-05,62509.0
2024-10-12 08:00:00.001,7.664e-05,62734.47038298
2024-10-12 16:00:00.000,-1.489e-05,63124.8
2024-10-13 00:00:00.000,6.93e-06,63175.9
2024-10-13 08:00:00.000,1.638e-05,62818.9
2024-10-13 16:00:00.000,3.938e-05,62195.2
2024-10-14 00:00:00.000,5.429e-05,62841.10753191
2024-10-14 08:00:00.000,0.0001,64603.73577305
2024-10-14 16:00:00.000,0.0001,65853.81444681
2024-10-15 00:00:00.000,0.0001,66064.9
2024-10-15 08:00:00.000,0.0001,65638.3
2024-10-15 16:00:00.000,0.0001,65994.7
2024-10-16 00:00:00.000,8.325e-05,67048.63902128
2024-10-16 08:00:00.001,8.5e-05,66948.9
2024-10-16 16:00:00.000,0.0001,67726.0
2024-10-17 00:00:00.000,0.0001,67594.01401418
2024-10-17 08:00:00.000,0.0001,67281.31711348
2024-10-17 16:00:00.001,0.0001,67561.8
2024-10-18 00:00:00.010,0.0001,67406.17999291
2024-10-18 08:00:00.001,0.0001,67956.3708584
2024-10-18 16:00:00.000,0.0001,68710.0
2024-10-19 00:00:00.000,0.0001,68407.9
2024-10-19 08:00:00.000,0.0001,68328.8
2024-10-19 16:00:00.000,0.0001,68210.10911959
2024-10-20 00:00:00.000,0.0001,68357.1
2024-10-20 08:00:00.000,0.0001,68350.38066857
2024-10-20 16:00:00.000,0.0001,68605.0
2024-10-21 00:00:00.000,0.0001,69021.90495965
2024-10-21 08:00:00.000,0.0001,68513.8873617
2024-10-21 16:00:00.000,0.0001,67349.29462411
2024-10-22 00:00:00.000,0.0001,67368.7
2024-10-22 08:00:00.000,0.0001,67387.3
2024-10-22 16:00:00.000,0.0001,67271.54104965
2024-10-23 00:00:00.000,0.0001,67410.62232624
2024-10-23 08:00:00.000,0.0001,66838.0
2024-10-23 16:00:00.000,0.0001,66207.1077305
2024-10-24 00:00:00.000,0.0001,66649.66592908
2024-10-24 08:00:00.000,0.0001,67104.5
2024-10-24 16:00:00.000,0.0001,67672.84020567
2024-10-25 00:00:00.000,0.0001,68175.57805674
2024-10-25 08:00:00.000,0.0001,67503.6
2024-10-25 16:00:00.000,0.0001,67667.15595745
2024-10-26 00:00:00.000,4.755e-05,66679.84317682
2024-10-26 08:00:00.001,7.569e-05,66982.64575316
2024-10-26 16:00:00.000,0.0001,66864.2
2024-10-27 00:00:00.000,0.0001,67071.9
2024-10-27 08:00:00.000,9.724e-05,67174.8
2024-10-27 16:00:00.000,0.0001,67760.95565906
2024-10-28 00:00:00.000,9.425e-05,67997.2
2024-10-28 08:00:00.001,0.0001,68395.69875177
2024-10-28 16:00:00.000,8.946e-05,68463.4
2024-10-29 00:00:00.000,0.0001,69940.0
2024-10-29 08:00:00.000,0.0001,70992.0787234
2024-10-29 16:00:00.004,0.0001,72382.8202766
2024-10-30 00:00:00.000,0.0001,72738.79255319
2024-10-30 08:00:00.000,0.0001,72244.9
2024-10-30 16:00:00.013,0.0001,72060.36978723
2024-10-31 00:00:00.000,0.0001,72350.66829787
2024-10-31 08:00:00.000,0.0001,72417.8
2024-10-31 16:00:00.000,0.0001,70637.76350697
2024-11-01 00:00:00.000,0.0001,70318.15929787
2024-11-01 08:00:00.000,0.0001,69300.16876596
2024-11-01 16:00:00.000,0.0001,69380.64255319
2024-11-02 00:00:00.000,0.0001,69496.19465248
2024-11-02 08:00:00.000,0.0001,69813.99829787
2024-11-02 16:00:00.000,0.0001,69396.79744681
2024-11-03 00:00:00.000,0.0001,69366.6
2024-11-03 08:00:00.000,0.0001,68395.17851064
2024-11-03 16:00:00.000,0.0001,68096.02508511
2024-11-04 00:00:00.000,0.0001,68762.5
2024-11-04 08:00:00.000,0.0001,68602.86114394
2024-11-04 16:00:00.000,0.0001,68623.6691773
2024-11-05 00:00:00.000,0.0001,67836.62865957
2024-11-05 08:00:00.003,0.0001,68876.0
2024-11-05 16:00:00.001,0.0001,69604.99425532
2024-11-06 00:00:00.000,0.0001,69353.1
2024-11-06 08:00:00.000,0.0001,73423.50465248
2024-11-06 16:00:00.000,0.0001,74299.9077305
2024-11-07 00:00:00.000,0.0001,75575.32614894
2024-11-07 08:00:00.000,0.0001,74800.0
2024-11-07 16:00:00.000,0.0001,76075.60378723
2024-11-08 00:00:00.000,0.0001,75854.54638298
2024-11-08 08:00:00.000,0.0001,76170.9
2024-11-08 16:00:00.000,0.0001,76423.3
2024-11-09 00:00:00.000,0.0001,76485.96961235
2024-11-09 08:00:00.000,0.0001,76525.24098582
2024-11-09 16:00:00.000,0.0001,76305.6
2024-11-10 00:00:00.000,0.0001,76676.09297872
2024-11-10 08:00:00.000,0.00025603,78858.2
2024-11-10 16:00:00.000,0.00014113,79735.1
2024-11-11 00:00:00.001,0.00036878,80409.9
2024-11-11 08:00:00.000,0.0001,81147.8
2024-11-11 16:00:00.000,0.0001,84108.24075887
2024-11-12 00:00:00.002,0.00049133,88729.0
2024-11-12 08:00:00.000,0.00043737,89095.4
2024-11-12 16:00:00.000,0.00038754,86642.44216434
2024-11-13 00:00:00.000,0.0001,87964.81392908
2024-11-13 08:00:00.010,0.00013101,87398.5925627
2024-11-13 16:00:00.000,0.00021856,92602.7
2024-11-14 00:00:00.001,0.0001,90413.12446212
2024-11-14 08:00:00.000,0.0001,90818.9
2024-11-14 16:00:00.000,0.0001,87998.09286364
2024-11-15 00:00:00.000,0.0001,87376.26048485
2024-11-15 08:00:00.000,0.0001,87691.73393182
2024-11-15 16:00:00.000,0.00010977,88485.4
2024-11-16 00:00:00.001,0.0001,91074.6
2024-11-16 08:00:00.001,0.0001,91172.07627273
2024-11-16 16:00:00.000,0.00013231,90578.0
2024-11-17 00:00:00.000,0.00015765,90607.94334091
2024-11-17 08:00:00.000,0.0001,90599.9
2024-11-17 16:00:00.001,0.00010577,90309.7
2024-11-18 00:00:00.000,0.0001,89891.57867424
2024-11-18 08:00:00.000,0.0003645,91793.76963166
2024-11-18 16:00:00.000,0.00021318,92413.93032576
2024-11-19 00:00:00.000,0.00021606,90502.14808333
2024-11-19 08:00:00.000,0.00030216,91680.59587879
2024-11-19 16:00:00.000,0.00017959,92442.8
2024-11-20 00:00:00.003,0.0001,92314.05812121
2024-11-20 08:00:00.000,0.0001,92855.88699242
2024-11-20 16:00:00.000,0.0001,94737.5
2024-11-21 00:00:00.001,0.0001,94279.51894697
2024-11-21 08:00:00.000,0.0001,96950.0
2024-11-21 16:00:00.001,0.0001,96677.04645768
2024-11-22 00:00:00.000,0.0001,98365.10186364
2024-11-22 08:00:00.000,0.0001,99242.81251773
2024-11-22 16:00:00.001,0.0001,98699.9
2024-11-23 00:00:00.000,0.0001,98918.67765957
2024-11-23 08:00:00.000,0.0001,98599.83297163
2024-11-23 16:00:00.000,0.0001,98426.0
2024-11-24 00:00:00.001,0.0001,97725.5
2024-11-24 08:00:00.000,0.00016148,98483.95812057
2024-11-24 16:00:00.000,0.00023228,95996.21422597
2024-11-25 00:00:00.000,0.00021035,97960.5
2024-11-25 08:00:00.000,0.0001,98106.56588652
2024-11-25 16:00:00.000,0.00025233,96029.2038227
2024-11-26 00:00:00.000,0.00021902,93064.1
2024-11-26 08:00:00.000,0.00017936,93837.3
2024-11-26 16:00:00.000,0.00029599,92870.07960284
2024-11-27 00:00:00.000,0.00031205,92013.7
2024-11-27 08:00:00.000,0.00016795,93652.1
2024-11-27 16:00:00.001,0.0001,95605.8
2024-11-28 00:00:00.000,0.0001,95904.8955461
2024-11-28 08:00:00.000,0.00014326,95360.15442553
2024-11-28 16:00:00.000,0.00011859,95057.36946809
2024-11-29 00:00:00.000,0.00020619,95693.94427733
2024-11-29 08:00:00.000,0.00011747,95692.14071631
2024-11-29 16:00:00.000,0.00021921,98075.2
2024-11-30 00:00:00.000,0.0001,97516.3
2024-11-30 08:00:00.000,0.00015909,96843.3
2024-11-30 16:00:00.000,0.00012063,96707.4
2024-12-01 00:00:00.000,0.00015901,96462.19087234
2024-12-01 08:00:00.000,0.00019581,96522.20604965
2024-12-01 16:00:00.000,0.0001,97081.5
2024-12-02 00:00:00.001,0.00025726,97265.1
2024-12-02 08:00:00.001,0.00024556,96046.45249645
2024-12-02 16:00:00.000,0.00013387,97120.0
2024-12-03 00:00:00.000,0.00012779,95889.10653191
2024-12-03 08:00:00.000,0.00024926,95616.2
2024-12-03 16:00:00.000,0.00011952,95746.09226241
2024-12-04 00:00:00.000,0.00026634,95913.27097163
2024-12-04 08:00:00.000,0.00026254,96652.1
2024-12-04 16:00:00.000,0.00023234,95801.60480851
2024-12-05 00:00:00.001,0.00027625,98689.14430496
2024-12-05 08:00:00.000,0.00072446,102283.62766667
2024-12-05 16:00:00.000,0.00047059,101350.1
2024-12-06 00:00:00.000,0.0001,97001.6
2024-12-06 08:00:00.000,0.00014634,98207.61513475
2024-12-06 16:00:00.000,0.0001,99357.34402837
2024-12-07 00:00:00.000,0.00031972,99802.5
2024-12-07 08:00:00.000,0.00012374,99442.6
2024-12-07 16:00:00.000,0.0001409,99811.5
2024-12-08 00:00:00.000,0.00016985,99899.1
2024-12-08 08:00:00.000,0.00016572,99741.6
2024-12-08 16:00:00.000,0.0001758,99975.0
2024-12-09 00:00:00.000,0.00030413,101193.94399291
2024-12-09 08:00:00.000,0.00021032,99633.40225532
2024-12-09 16:00:00.001,0.00011115,97835.11267376
2024-12-10 00:00:00.007,0.0001,97349.1
2024-12-10 08:00:00.000,0.0001,97217.7
2024-12-10 16:00:00.000,0.0001,95657.98175887
2024-12-11 00:00:00.000,0.0001,96602.3
2024-12-11 08:00:00.000,0.0001,97336.1817305
2024-12-11 16:00:00.001,0.0001,100361.01297872
2024-12-12 00:00:00.001,0.0001,101106.9
2024-12-12 08:00:00.000,0.0001,100486.46369504
2024-12-12 16:00:00.001,0.0001,101775.1
2024-12-13 00:00:00.000,0.0001,99982.3
2024-12-13 08:00:00.000,0.0001,100099.9
2024-12-13 16:00:00.001,0.0001,99840.1
2024-12-14 00:00:00.000,6.75e-05,101371.9
2024-12-14 08:00:00.000,0.0001,101787.0
2024-12-14 16:00:00.000,0.0001,101610.85002837
2024-12-15 00:00:00.000,0.0001,101391.60376371
2024-12-15 08:00:00.000,8.194e-05,101673.93346099
2024-12-15 16:00:00.000,0.0001,102674.84886525
2024-12-16 00:00:00.000,0.0001,104449.0
2024-12-16 08:00:00.001,0.0001,104960.31446809
2024-12-16 16:00:00.000,9.181e-05,106285.31279433
2024-12-17 00:00:00.000,7.866e-05,106023.3
2024-12-17 08:00:00.000,0.0001,106789.01585106
2024-12-17 16:00:00.000,0.0001,106438.49711348
2024-12-18 00:00:00.000,0.0001,106083.97803546
2024-12-18 08:00:00.000,9.159e-05,104203.79516312
2024-12-18 16:00:00.000,0.0001,104395.1
2024-12-19 00:00:00.000,0.0001,100180.74653901
2024-12-19 08:00:00.000,0.0001,101625.15913475
2024-12-19 16:00:00.000,0.0001,100657.71907801
2024-12-20 00:00:00.000,0.0001,97434.4
2024-12-20 08:00:00.001,0.0001,97822.91234043
2024-12-20 16:00:00.014,0.0001,96968.4557305
2024-12-21 00:00:00.000,0.0001,97764.5
2024-12-21 08:00:00.000,1.206e-05,98985.40130496
2024-12-21 16:00:00.001,0.0001,97486.5
2024-12-22 00:00:00.000,0.0001,97261.8
2024-12-22 08:00:00.000,0.0001,96182.08468085
2024-12-22 16:00:00.000,9.629e-05,95340.9
2024-12-23 00:00:00.000,0.0001,95155.89321986
2024-12-23 08:00:00.000,0.0001,95360.4
2024-12-23 16:00:00.001,8.981e-05,93217.6
2024-12-24 00:00:00.000,0.0001,94861.1
2024-12-24 08:00:00.000,0.0001,94199.9
2024-12-24 16:00:00.001,0.0001,98246.90943972
2024-12-25 00:00:00.001,0.0001,98633.62231915
2024-12-25 08:00:00.000,0.0001,98052.3672695
2024-12-25 16:00:00.000,0.0001,98485.7
2024-12-26 00:00:00.000,9.827e-05,99379.6
2024-12-26 08:00:00.000,7.453e-05,97682.41824113
2024-12-26 16:00:00.000,8.585e-05,96006.0
2024-12-27 00:00:00.000,0.0001,95754.23556738
2024-12-27 08:00:00.000,0.0001,95074.97113475
2024-12-27 16:00:00.000,0.0001,94529.41337589
2024-12-28 00:00:00.001,0.0001,94263.83920567
2024-12-28 08:00:00.000,7.639e-05,94339.82516312
2024-12-28 16:00:00.000,5.173e-05,94407.8
2024-12-29 00:00:00.000,8.013e-05,95262.82075887
2024-12-29 08:00:00.000,0.0001,95233.3
2024-12-29 16:00:00.000,0.0001,94468.77931206
2024-12-30 00:00:00.000,-4.2e-07,93699.9
2024-12-30 08:00:00.001,8.791e-05,93700.13509929
