timestamp,close,macd,macd_signal,macd_histogram,macd_zscore,histogram_zscore,adx,rsi
2024-02-18 09:00:00,71964000.0,3340085.8986262083,2265187.886544527,1074898.0120816813,0.0,0.0,34.16699565758768,82.55142101446296
2024-02-19 09:00:00,71755000.0,3403923.7291153297,2492935.0550586875,910988.6740566422,0.0,0.0,35.57420383184495,81.1374883169619
2024-02-20 09:00:00,72191000.0,3449928.596545674,2684333.763356085,765594.833189589,0.0,0.0,36.23963521552095,81.83641348207034
2024-02-21 09:00:00,72397000.0,3463089.918930739,2840084.994471016,623004.9244597233,0.0,0.0,36.85753578607723,82.17252728740777
2024-02-22 09:00:00,71601000.0,3370437.5086178407,2946155.497300381,424282.01131745987,0.0,0.0,37.431300601593776,76.2973028662413
2024-02-23 09:00:00,70805000.0,3195938.469100699,2996112.0916604446,199826.3774402542,0.0,0.0,37.18596784966242,70.84253127439527
2024-02-24 09:00:00,71107000.0,3046892.9142755717,3006268.25618347,40624.65809210157,0.0,0.0,36.84817504972501,71.67007577281117
2024-02-25 09:00:00,71256000.0,2907282.9449478984,2986471.193936356,-79188.24898845749,0.0,0.0,36.600060160890855,72.09094834640143
2024-02-26 09:00:00,74742000.0,3042855.9553612918,2997748.146221343,45107.809139948804,0.0,0.0,37.703026815757305,79.69231178255933
2024-02-27 09:00:00,78619000.0,3423674.05804573,3082933.3285862203,340740.7294595097,0.0,0.0,39.65359937269909,84.68744592065313
2024-02-28 09:00:00,87634000.0,4402164.889971763,3346779.6408633287,1055385.2491084342,0.0,0.0,42.44328843123559,90.52408166702351
2024-02-29 09:00:00,85910000.0,4981094.5743585825,3673642.6275623795,1307451.946796203,0.0,0.0,45.13572840260124,83.93514948982491
2024-03-01 09:00:00,87397000.0,5496528.434498012,4038219.788949506,1458308.6455485062,0.0,0.0,47.63585123315506,84.95250668049432
2024-03-02 09:00:00,86383000.0,5756830.99233377,4381942.029626358,1374888.9627074115,0.0,0.0,49.95739386152646,81.1772808141539
2024-03-03 09:00:00,87982000.0,6022722.3867369,4710098.101048467,1312624.2856884329,0.0,0.0,51.408361528093906,82.49811064245809
2024-03-04 09:00:00,95500000.0,6762133.338058591,5120505.148450492,1641628.189608099,0.0,0.0,53.37411699468384,87.08639670509056
2024-03-05 09:00:00,91275000.0,6927345.526837036,5481873.224127801,1445472.3027092349,0.0,0.0,55.2825158396899,75.1611340733719
2024-03-06 09:00:00,93325000.0,7141373.930844799,5813773.365471201,1327600.5653735977,0.0,0.0,57.05460048148125,76.81975622358478
2024-03-07 09:00:00,94060000.0,7286309.302294239,6108280.552835809,1178028.7494584303,0.0,0.0,58.74745640628719,77.4023909288626
2024-03-08 09:00:00,96237000.0,7490491.6098139435,6384722.764231436,1105768.8455825076,0.0,0.0,60.48289915929684,79.0796604450974
2024-03-09 09:00:00,95946000.0,7541888.100208998,6616155.831426948,925732.2687820494,0.0,0.0,62.09438171566295,78.24365570600148
2024-03-10 09:00:00,97495000.0,7619775.514618695,6816879.768065298,802895.7465533968,0.0,0.0,63.698355766932785,79.48679710967181
2024-03-11 09:00:00,100404000.0,7826020.34910357,7018707.884272953,807312.4648306174,0.0,0.0,65.34415888515878,81.6117617916988
2024-03-12 09:00:00,101200000.0,7961921.340804219,7207350.5755792055,754570.7652250137,0.0,0.0,66.88906468082435,82.1564567658058
2024-03-13 09:00:00,104122000.0,8210756.347512081,7408031.729965781,802724.6175463004,0.0,0.0,68.42048532967074,84.02693759943936
2024-03-14 09:00:00,102506000.0,8183230.995530933,7563071.583078811,620159.4124521222,0.0,0.0,69.3186819235444,79.08912328300754
2024-03-15 09:00:00,101000000.0,7948272.603004038,7640111.787063857,308160.8159401817,0.0,0.0,67.97121473133483,74.68444037967508
2024-03-16 09:00:00,96767000.0,7335934.573497176,7579276.3443505205,-243341.77085334435,0.0,0.0,66.71999519571165,63.91042538766234
2024-03-17 09:00:00,99922000.0,7024263.0737582,7468273.690232056,-444010.6164738564,0.0,0.0,64.92820096080565,67.65567923036011
2024-03-18 09:00:00,99040000.0,6629668.444917023,7300552.64116905,-670884.1962520266,0.0,0.0,63.264392028392955,65.60594938528244
2024-03-19 09:00:00,92572000.0,5728995.519814491,6986241.216898138,-1257245.6970836464,0.0,0.0,59.55774124424084,52.939419539213716
2024-03-20 09:00:00,99726000.0,5528741.854622304,6694741.344442971,-1165999.4898206666,0.0,0.0,55.460852565068365,61.738545088963804
2024-03-21 09:00:00,95552000.0,4975873.691242427,6350967.813802863,-1375094.122560436,0.0,0.0,51.65659879155106,55.24792220535512
2024-03-22 09:00:00,93855000.0,4350636.54111582,5950901.559265454,-1600265.018149634,0.0,0.0,48.60090828268166,52.81674989942445
2024-03-23 09:00:00,93274000.0,3764850.8931121677,5513691.426034797,-1748840.5329226293,0.0,0.0,45.76348138158865,51.973491535900415
2024-03-24 09:00:00,96624000.0,3530234.207147911,5116999.98225742,-1586765.775109509,0.0,0.0,42.59051974641875,56.30531686477775
2024-03-25 09:00:00,99202000.0,3511839.547692746,4795967.8953444855,-1284128.3476517396,0.0,0.0,40.382040053486925,59.34433818155894
2024-03-26 09:00:00,100051000.0,3525133.309684381,4541800.978212465,-1016667.6685280837,0.0,0.0,38.4108816480422,60.32304573381053
2024-03-27 09:00:00,99890000.0,3482532.8860631883,4329947.359782609,-847414.4737194208,0.0,0.0,36.876049636148515,60.02793285567333
2024-03-28 09:00:00,100900000.0,3490039.3019034117,4161965.7482067696,-671926.4463033578,0.0,0.0,35.45084848224723,61.306783752013196
2024-03-29 09:00:00,99801000.0,3368478.3536083996,4003268.2692870954,-634789.9156786958,0.0,0.0,34.11035571279738,59.091401872224104
2024-03-30 09:00:00,99985000.0,3249529.1393760294,3852520.4433048824,-602991.303928853,0.0,0.0,32.86561242687966,59.35621470594419
2024-03-31 09:00:00,100970000.0,3197879.1380329877,3721592.1822505035,-523713.04421751574,0.0,0.0,31.978217067445822,60.81842362003634
2024-04-01 09:00:00,100100000.0,3051567.83626242,3587587.3130528866,-536019.4767904668,0.0,0.0,30.54862297531624,58.806066230217525
2024-04-02 09:00:00,96053000.0,2579323.1658010036,3385934.48360251,-806611.3178015063,-0.6033085489911104,-1.1942035873595505,28.94343268429227,50.444586270719874
2024-04-03 09:00:00,96502000.0,2215754.5702451915,3151898.500931046,-936143.9306858545,-0.7850424994314052,-1.2884280556452832,27.561109200037603,51.27240232600174
2024-04-04 09:00:00,99361000.0,2133724.9917300045,2948263.7990908376,-814538.807360833,-0.855201397993444,-1.1234152975539453,25.903358025087535,56.28047550625913
2024-04-05 09:00:00,98394000.0,1968001.247973308,2752211.2888673316,-784210.0408940236,-0.9624003884586325,-1.0595143629199812,24.364017648348188,54.24957337680917
2024-04-06 09:00:00,99023000.0,1865909.9815203696,2574951.027397939,-709041.0458775694,-1.0445042837376692,-0.9541645619496164,23.01812171409594,55.37753329101827
2024-04-07 09:00:00,99369000.0,1792261.1547379196,2418413.052865935,-626151.8981280155,-1.1137298040263843,-0.8449450485833931,21.988833496885594,56.01987352891954
2024-04-08 09:00:00,102101000.0,1932071.7758657634,2321144.797465901,-389073.02160013746,-1.0845614403908044,-0.5835323893808975,21.957136666432376,60.816186698731464
2024-04-09 09:00:00,99350000.0,1800139.1083634645,2216943.6596454135,-416804.55128194904,-1.1717629801024951,-0.5924007097063465,21.58967457569295,54.38455434769376
2024-04-10 09:00:00,100600000.0,1775973.7522478402,2128749.6781658987,-352775.9259180585,-1.2025378597833436,-0.5073334579890443,20.87328341986248,56.628982671992325
2024-04-11 09:00:00,100541000.0,1732095.2111060023,2049418.7847539193,-317323.573647917,-1.2356250046864676,-0.45155429692199645,20.208063060877045,56.48770470757463
2024-04-12 09:00:00,99776000.0,1616952.818916738,1962925.5915864832,-345972.77266974514,-1.2925382221229622,-0.46034537983057594,19.07323573806685,54.58613554756686
2024-04-13 09:00:00,97149000.0,1298753.476672545,1830091.1686036955,-531337.6919311504,-1.4321032271308167,-0.6287481024037475,18.969060887592867,48.542928288567175
2024-04-14 09:00:00,98905000.0,1174731.1603652984,1699019.166956016,-524288.0065907177,-1.4669775501127638,-0.5968544488067291,18.872327097867025,52.341129820270446
2024-04-15 09:00:00,96527000.0,874477.4235392064,1534110.8182726542,-659633.3947334478,-1.5678163494076416,-0.7127075464471606,18.626098653942396,47.25430968378682
2024-04-16 09:00:00,95597000.0,555082.3029656112,1338305.1152112456,-783222.8122456344,-1.6603406313891607,-0.8158696192675636,19.150543607886686,45.39617030563642
2024-04-17 09:00:00,91419000.0,-34769.51290220022,1063690.1895885565,-1098459.7024907568,-1.8485713366753767,-1.118122927406749,20.523233389177133,38.14027715066553
2024-04-18 09:00:00,93356000.0,-341989.3741900623,782554.2768328327,-1124543.651022895,-1.8968378946879976,-1.1093990359515942,21.845479195519545,42.712012645859716
2024-04-19 09:00:00,93390000.0,-576079.1301940382,510827.5954274585,-1086906.7256214968,-1.9069294434067876,-1.0338036811753892,22.151086271580606,42.791934282606206
2024-04-20 09:00:00,94805000.0,-640040.2879727334,280654.0187474201,-920694.3067201534,-1.8492022338951841,-0.8253009932988078,22.434864270780164,46.1584494036485
2024-04-21 09:00:00,94868000.0,-677832.7587341219,88956.66325111169,-766789.4219852337,-1.7862023258011912,-0.6348950938077937,22.48868693420576,46.30994010873594
2024-04-22 09:00:00,97192000.0,-514327.3411399573,-31700.13762710213,-482627.20351285517,-1.6575463581165586,-0.3101054527231958,21.698601768330143,51.70784548638833
2024-04-23 09:00:00,96045000.0,-471862.1012454927,-119732.53035078025,-352129.57089471247,-1.5837596282591264,-0.15784664428335843,20.964951257159925,49.084888519613074
2024-04-24 09:00:00,93534000.0,-633521.9605732411,-222490.41639527242,-411031.5441779687,-1.5864899436354536,-0.21405393631903483,21.202044526319515,43.84175807750288
2024-04-25 09:00:00,92745000.0,-815899.092974484,-341172.15171111474,-474726.9412633692,-1.595274628577822,-0.27635733472125723,21.889840002621355,42.31234458145832
2024-04-26 09:00:00,91951000.0,-1012828.1956481189,-475503.36049851554,-537324.8351496033,-1.6050775735277938,-0.33408100563219273,22.52850723061592,40.77094267243309
2024-04-27 09:00:00,91499000.0,-1191632.1570516974,-618729.1198091519,-572903.0372425455,-1.6037657969152574,-0.35712920406202814,23.47622164634026,39.88028729220077
2024-04-28 09:00:00,90530000.0,-1395440.0224584788,-774071.3003390173,-621368.7221194615,-1.6045941222273556,-0.38593553555641424,24.073842372596705,37.96551025958459
2024-04-29 09:00:00,91400000.0,-1469814.3896864802,-913219.9182085099,-556594.4714779702,-1.5632326287556284,-0.2868077776193475,25.126609343899524,40.71761984082165
2024-04-30 09:00:00,87137000.0,-1851403.2598544508,-1100856.586537698,-750546.6733167528,-1.6171662432483729,-0.48280709394544274,26.810621783836176,32.993605828323744
2024-05-01 09:00:00,83499000.0,-2419481.112437859,-1364581.4917177302,-1054899.620720129,-1.7199544388532284,-0.8202095069877055,29.297690956102137,28.095487358131972
2024-05-02 09:00:00,83078000.0,-2870567.964320153,-1665778.7862382147,-1204789.1780819383,-1.7780078394811722,-0.9809912005461139,31.6071123303491,27.585125105169507
2024-05-03 09:00:00,89291000.0,-2695646.6321558952,-1871752.3554217508,-823894.2767341444,-1.655801164453559,-0.4779033880389815,31.061890007826907,43.80778515350605
2024-05-04 09:00:00,90303000.0,-2447151.0399228632,-1986832.0923219733,-460318.94760088995,-1.5231447213881466,0.05330613317923563,30.085072131837755,45.93247063286926
2024-05-05 09:00:00,90061000.0,-2243877.8432739377,-2038241.2425123663,-205636.60076157143,-1.4131064856939664,0.47822866817742526,29.178026961276398,45.489525995888776
2024-05-06 09:00:00,88804000.0,-2159320.4630700946,-2062457.086623912,-96863.3764461826,-1.344026318225278,0.7123591542007126,27.98516216814001,43.16128158801261
2024-05-07 09:00:00,87595000.0,-2164908.6072058827,-2082947.3907403061,-81961.21646557655,-1.3059773305596356,0.8129803065569395,27.16861811348863,40.98831556939352
2024-05-08 09:00:00,85872000.0,-2282062.753099084,-2122770.4632120617,-159292.28988702223,-1.3035707354122068,0.7516917958254695,27.048572753504676,38.048376099378075
2024-05-09 09:00:00,88116000.0,-2168835.2291909307,-2131983.4164078357,-36851.812783095054,-1.2351066218556435,1.0404272979203655,26.959847418725477,43.711075723577125
2024-05-10 09:00:00,85842000.0,-2236809.8445997536,-2152948.7020462193,-83861.14255353436,-1.2260615873927916,1.0341608632329253,26.877459607859077,39.74629001920817
2024-05-11 09:00:00,85791000.0,-2268643.975252256,-2176087.7566874265,-92556.21856482932,-1.2097638835446223,1.1042356464399914,26.80095664062599,39.65940621445749
2024-05-12 09:00:00,86521000.0,-2209498.1348773986,-2182769.832325421,-26728.302551977802,-1.1701041317228265,1.3554542516130086,26.479488233479735,41.62636972908936
2024-05-13 09:00:00,87928000.0,-2025740.0190865397,-2151363.8696776447,125623.85059110494,-1.092102953333667,1.7868921925198396,25.425858149418303,45.3257221040874
2024-05-14 09:00:00,86500000.0,-1972599.1589189172,-2115610.9275258994,143011.7686069822,-1.0589782208611254,1.8578835994108214,24.44748735707555,42.389517819595426
2024-05-15 09:00:00,92111000.0,-1460883.6797685772,-1984665.4779744348,523781.79820585763,-0.8558684296087362,2.579203000433661,23.612460588336365,54.78404555281251
2024-05-16 09:00:00,90800000.0,-1147899.9433428794,-1817312.3710481238,669412.4277052444,-0.7182466485288862,2.6823799643917203,22.978797913394082,51.97063198310049
2024-05-17 09:00:00,92646000.0,-742344.0251365006,-1602318.7018657993,859974.6767292987,-0.5345208183852752,2.812437680837957,22.483253398314854,55.440652103218746
2024-05-18 09:00:00,93066000.0,-382636.74990202487,-1358382.3114730443,975745.5615710195,-0.3575207673277153,2.797330891138856,22.16101811481057,56.215730278956414
2024-05-19 09:00:00,92185000.0,-166733.4801325351,-1120052.5452049426,953319.0650724075,-0.23331123792565245,2.5624966893124257,21.596938166521404,54.09034468667582
2024-05-20 09:00:00,97260000.0,409164.9047880769,-814209.0552063386,1223373.9599944155,0.062301876463180306,2.802897104105471,22.195267599110142,62.81246525587469
2024-05-21 09:00:00,96700000.0,811032.1305260211,-489160.81805986667,1300192.948585888,0.2866711516056209,2.740959924911251,23.0044206737418,61.425694130842125
2024-05-22 09:00:00,95421000.0,1014614.348633796,-188405.7847211341,1203020.1333549302,0.41707864412442686,2.4684345406439823,23.238344116932,58.261882175102556
2024-05-23 09:00:00,94900000.0,1120992.2762266845,73473.82746842963,1047518.4487582548,0.5005154018451173,2.1370776403329312,22.613846761125526,56.97454208095366
2024-05-24 09:00:00,95214000.0,1216610.3986857533,302101.14171189436,914509.2569738589,0.5813598681475207,1.8532667900104092,22.033956359305225,57.58285470589577
2024-05-25 09:00:00,96240000.0,1359506.5299720913,513582.2193639338,845924.3106081575,0.6901810454361835,1.6768569031220568,21.667058339228024,59.59314499168844
2024-05-26 09:00:00,95610000.0,1405712.82622239,692008.340735625,713704.4854867649,0.7510489003174408,1.4227772028027643,21.32636732058491,57.78226459281633
2024-05-27 09:00:00,96050000.0,1460994.5360911638,845805.5798067327,615188.956284431,0.8202003268426095,1.232230150461197,21.331576079870324,58.725610417891694
2024-05-28 09:00:00,94600000.0,1371987.3909901679,951041.9420434197,420945.44894674816,0.8098120180417695,0.9163442010396153,20.50697362646964,54.41080552406626
2024-05-29 09:00:00,93910000.0,1231574.529261589,1007148.4594870536,224426.06977453548,0.7688252156974528,0.6075816666966105,19.61936437542861,52.436417940817705
2024-05-30 09:00:00,94943000.0,1189933.973442763,1043705.5622781955,146228.41116456757,0.7853855548767036,0.476524233327354,19.221637873121317,55.06526519514555
2024-05-31 09:00:00,94505000.0,1108808.9342862219,1056726.2366798008,52082.697606421076,0.7768156434759803,0.3244744897409906,18.852320406693117,53.70975605416747
2024-06-01 09:00:00,94720000.0,1049764.4285734147,1055333.8750585236,-5569.446485108929,0.7713185586402196,0.22172831380912253,18.5093827592955,54.304388012249746
2024-06-02 09:00:00,95000000.0,1013877.5431451648,1047042.6086758518,-33165.06553068699,0.7726720845941308,0.16043010228920018,18.597372857303235,55.11307944737028
2024-06-03 09:00:00,95994000.0,1053500.3247253746,1048334.1518857564,5166.172839618172,0.8208254869853578,0.1990516132862904,19.466087600006798,57.95759880789294
2024-06-04 09:00:00,97500000.0,1192674.8649978787,1077202.2945081808,115472.57048969786,0.9291027272001096,0.3455609765573832,20.501838254284255,61.89733963170985
2024-06-05 09:00:00,98385000.0,1358721.3012228012,1133506.095851105,225215.20537169627,1.0509781783133698,0.4913216818184103,21.865340999312416,64.0304722590613
2024-06-06 09:00:00,98334000.0,1469262.2834363878,1200657.3333681615,268604.9500682263,1.1327583822875797,0.5365841534041,23.279371891461853,63.80877793472837
2024-06-07 09:00:00,97919000.0,1506019.323251173,1261729.7313447637,244289.59190640924,1.169236123756938,0.4830477135617178,23.92193504965257,61.929764428627784
2024-06-08 09:00:00,98125000.0,1534088.0088809729,1316201.3868520055,217886.62202896737,1.1955963990790401,0.4266914224147971,24.518600839401095,62.519769219349996
2024-06-09 09:00:00,97983000.0,1527269.0245865881,1358414.9143989221,168854.11018766603,1.1981358313116803,0.3383248380003582,25.12938246286981,61.808678129378315
2024-06-10 09:00:00,97276000.0,1448122.879916206,1376356.507502379,71766.3724138271,1.1526401911402502,0.1794071424380207,25.02867289798937,58.255935059652785
2024-06-11 09:00:00,95329000.0,1214294.7280528992,1343944.151612483,-129649.42355958372,1.004227818411028,-0.13617933759558914,23.726579595043507,49.77144381706945
2024-06-12 09:00:00,95934000.0,1065520.025276199,1288259.3263452263,-222739.30106902728,0.908077057491474,-0.28874966580429157,22.05729846983576,52.10567461657584
2024-06-13 09:00:00,94614000.0,831516.8248069882,1196910.8260375788,-365394.0012305905,0.7549841023767759,-0.5149376700070728,20.687821348320284,46.976185748488305
2024-06-14 09:00:00,93978000.0,587969.9660370052,1075122.654037464,-487152.68800045876,0.5929284438410272,-0.7110060934492864,20.031780315648604,44.69322407177099
2024-06-15 09:00:00,93910000.0,385031.8861911595,937104.5004682031,-552072.6142770436,0.4561280611622206,-0.8231204748479396,19.42259935673918,44.4445241713193
2024-06-16 09:00:00,94219000.0,246296.55997356772,798942.912369276,-552646.3523957083,0.35734091105549853,-0.8540000796561676,18.543640194322958,45.91726663683177
2024-06-17 09:00:00,93588000.0,84457.81082904339,656045.8920612296,-571588.0812321862,0.24131570148820816,-0.9174281079730859,18.821944939929267,43.387832056552675
2024-06-18 09:00:00,91649000.0,-197979.47480647266,485240.81868768914,-683220.2934941618,0.04333317372632764,-1.128425570916029,19.48949909910835,36.697899177383256
2024-06-19 09:00:00,91555000.0,-424504.64760002494,303291.7254301463,-727796.3730301713,-0.1145786927190785,-1.2165766037462404,20.10937081834607,36.40484512869321
2024-06-20 09:00:00,91780000.0,-579195.2570810169,126794.32892791368,-705989.5860089306,-0.22193786966678386,-1.1844009355308398,20.011403440838077,37.68753250202613
2024-06-21 09:00:00,90308000.0,-811215.589214772,-60807.654700623476,-750407.9345141485,-0.3774639179489422,-1.2415183496950746,20.828542448467296,32.998332468148554
2024-06-22 09:00:00,90874000.0,-938602.2814652622,-236366.58005355124,-702235.7014117109,-0.4587461090655224,-1.1422340082038855,21.587314384123,36.2812617481422
2024-06-23 09:00:00,89046000.0,-1173533.7095080763,-423800.00594445626,-749733.7035636201,-0.6117959802563608,-1.200496373308151,22.739319766125487,30.99849985445053
2024-06-24 09:00:00,85496000.0,-1627414.073820725,-664522.81951971,-962891.254301015,-0.907072664553114,-1.5116267691893377,25.344196620394566,23.762384029392628
2024-06-25 09:00:00,87450000.0,-1808597.6746489257,-893337.7905455532,-915259.8841033725,-1.014070568139779,-1.4087906899812384,27.763010842215856,33.029212573799136
2024-06-26 09:00:00,86027000.0,-2043455.508065313,-1123361.3340495052,-920094.1740158079,-1.1529946910604643,-1.3925741861853116,29.72845431737557,30.15459337770058
2024-06-27 09:00:00,86884000.0,-2135809.018484831,-1325850.8709365702,-809958.1475482606,-1.1968506317736192,-1.2081502828514834,31.669973899809236,33.88651697505754
2024-06-28 09:00:00,85158000.0,-2321512.663189754,-1524983.229387207,-796529.4338025469,-1.2978141097713904,-1.1735098066060992,33.614442998072036,30.367302303135418
2024-06-29 09:00:00,85765000.0,-2392129.3345319033,-1698412.4504161463,-693716.884115757,-1.32899292923293,-1.016946373732865,35.420021446458925,33.002481350685606
2024-06-30 09:00:00,87920000.0,-2248286.2213722467,-1808387.2046073664,-439899.0167648804,-1.2400858770721956,-0.6499228338915587,35.18486821619616,41.471065250601384
2024-07-01 09:00:00,88253000.0,-2083403.0276275426,-1863390.3692114016,-220012.65841614106,-1.1550027898385782,-0.33753993704551793,34.234601296333686,42.67683362912357
2024-07-02 09:00:00,87248000.0,-2010649.4937520325,-1892842.1941195277,-117807.29963250482,-1.1260397774510245,-0.19282553543456904,33.592572670797246,39.99862246144869
2024-07-03 09:00:00,85331000.0,-2083658.55417718,-1931005.466131058,-152653.08804612188,-1.1852713811421147,-0.2601920492996719,33.82957930696493,35.43112510433076
2024-07-04 09:00:00,81680000.0,-2408361.8516136706,-2026476.7432275806,-381885.10838609,-1.398208890212932,-0.6351703200333162,34.87363635270219,28.70750555729619
2024-07-05 09:00:00,81118000.0,-2680145.21169509,-2157210.4369210824,-522934.7747740075,-1.5617379992359404,-0.8523110915310406,36.53406574537867,27.831974861037935
2024-07-06 09:00:00,82826000.0,-2726287.215044394,-2271025.7925457447,-455261.42249864945,-1.5723098639120108,-0.7271613717516018,37.70093368090501,34.38189271052294
2024-07-07 09:00:00,79397000.0,-3004908.018636659,-2417802.2377639273,-587105.7808727315,-1.7270738961022554,-0.9255583889975906,38.900658242339354,28.741983968159744
2024-07-08 09:00:00,80534000.0,-3098255.8502985537,-2553892.960270853,-544362.8900277009,-1.751388489650158,-0.8369495767563289,40.25291677082383,32.68502801429937
2024-07-09 09:00:00,82043000.0,-3015707.7884918004,-2646255.9259150424,-369451.862576758,-1.6697773600736123,-0.544300572382122,41.50858540441656,37.61865272348175
2024-07-10 09:00:00,81896000.0,-2928392.836495146,-2702683.308031063,-225709.5284640831,-1.591706845447317,-0.30802059694348843,41.7191269184135,37.331611706895586
2024-07-11 09:00:00,81070000.0,-2892503.4258254617,-2740647.331589943,-151856.09423551895,-1.5469120742317755,-0.1852464735936871,41.93729392571776,35.683975415693006
2024-07-12 09:00:00,81540000.0,-2793929.062185958,-2751303.677709146,-42625.38447681209,-1.4630202782193387,-0.004250471725498646,42.35837160806473,37.37759871648018
2024-07-13 09:00:00,82901000.0,-2576288.9874007553,-2716300.7396474676,140011.75224671233,-1.3134574746697585,0.29107385175792905,41.87145258447443,42.12982764790896
2024-07-14 09:00:00,85430000.0,-2174670.2508892566,-2607974.6418958255,433304.3910065689,-1.054146510151849,0.7692388826873202,40.170828332974445,49.759364100059464
2024-07-15 09:00:00,91162000.0,-1377975.5684271008,-2361974.8272020807,983999.25877498,-0.5672354161413149,1.633171638315067,38.053989729845036,61.99072963188939
2024-07-16 09:00:00,90807000.0,-766400.2409319431,-2042859.9099480533,1276459.6690161102,-0.1959511473617452,2.0497706407822474,36.16611601109967,61.00022141285329
