timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,ma20,ma50,ma200,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,atr,atr_pct,is_local_min,is_local_max,swing_type,near_support,near_resistance,vol_regime,ma20_distance,ma50_distance,ma200_distance,extreme_below_ma,extreme_above_ma,high_20d,breakout_20d,signal_score,signal_components,signal_tier,optimized_score,new_tier
2024-12-06 19:00:00,137800000.0,137899000.0,136903000.0,136986000.0,110.32178384,38.78889505240126,51.33067454850093,2.149236977896326,-44114.44339388609,-5459.315520954019,-38655.12787293207,137740890.641746,138240516.34792614,137783250.0,137608600.0,139220430.0,138476441.42377844,137783250.0,137090058.57622156,-0.075057605051108,14.535931590773504,54.544493202629205,532423.3179022267,0.0038866987714235,True,False,neutral,True,True,low,-0.0057862621182182,-0.0045244265256677,-0.0160495841019884,False,False,138637000.0,False,57,"{'local_min': True, 'near_support': True, 'low_vol': True, 'volume_spike': True, 'mfi_bullish': True}",A,90,S
2024-12-08 06:30:00,139007000.0,139100000.0,138650000.0,138663000.0,27.82531103,42.8983199589771,13.86485757350092,2.0068948333938077,118215.38519635797,145964.0092285682,-27748.62403221024,139125189.1159584,138911207.41684207,139006950.0,138834920.0,138618280.0,139676167.89426166,139006950.0,138337732.10573834,0.2430209181872842,21.837336772892723,67.38911076918036,270344.39008039044,0.0019496505201848,True,False,neutral,True,True,low,-0.0024743367148189,-0.0012383051756719,0.0003226125731757,False,False,139511000.0,False,57,"{'local_min': True, 'near_support': True, 'low_vol': True, 'volume_spike': True, 'mfi_bullish': True}",A,90,S
2024-12-09 09:30:00,140100000.0,140407000.0,139533000.0,139901000.0,110.18923765,46.629284162569554,33.2774067395009,3.311232708503194,151281.53955310583,147966.15341116578,3315.386141940049,140267422.48802596,139918660.75730434,140123250.0,139946640.0,139267385.0,140739148.3276483,140123250.0,139507351.6723517,0.3195724927127027,23.77212501987996,50.28663108037512,386045.26620192453,0.0027594174895241,True,False,neutral,True,True,low,-0.0015861036623115,-0.0003261242999474,0.0045496294771385,False,False,141400000.0,False,57,"{'local_min': True, 'near_support': True, 'low_vol': True, 'volume_spike': True, 'mfi_bullish': True}",A,90,S
2024-12-20 19:00:00,142427000.0,142522000.0,140534000.0,140566000.0,513.60739862,23.540857447645433,132.89445698150092,3.864776682834069,-1115402.3326864245,-658658.0198101905,-456744.3128762337,143292786.52543342,145919076.08188376,144959350.0,146032280.0,150162565.0,148285277.07526788,144959350.0,141633422.92473212,-0.1604699833423354,27.331418585806436,16.608985515549744,954816.970059232,0.0067926594628802,True,False,neutral,True,True,low,-0.0303074620574664,-0.0374319979116945,-0.063907838814554,False,False,147330000.0,False,60,"{'local_min': True, 'near_support': True, 'low_vol': True, 'rsi_oversold': True, 'volume_spike': True}",A,78,S
2024-12-29 23:30:00,141240000.0,141240000.0,140257000.0,140392000.0,145.11291828,18.10739725945085,26.94279505600121,5.385963779124606,-252824.89982002976,-143123.3133689849,-109701.58645104484,141367557.41224056,141888266.58761448,141747000.0,141983600.0,142215505.0,142504668.52910754,141747000.0,140989331.47089246,-0.3941904988425855,23.190842040155182,16.96286138053174,258889.73032290328,0.0018440490221871,True,False,neutral,True,True,low,-0.0095592852053306,-0.0112097453508715,-0.01282212512623,False,False,142220000.0,False,60,"{'local_min': True, 'near_support': True, 'low_vol': True, 'rsi_oversold': True, 'volume_spike': True}",A,78,S
2024-12-30 07:15:00,139002000.0,139083000.0,138600000.0,139083000.0,133.99652279,25.410437532998735,33.2553050130012,4.029327733954444,-384169.41001170874,-319672.1460930374,-64497.26391867135,139659631.0802563,140634923.37310955,140025050.0,140829580.0,141795815.0,140804324.39968216,140025050.0,139245775.60031784,-0.1044404900149585,45.017239712429365,14.116935814661952,314473.6504221798,0.0022610502392253,False,False,down_swing_end,True,True,low,-0.006727724789243,-0.0124020820057831,-0.0191318410913608,False,False,140518000.0,False,55,"{'swing_end': True, 'near_support': True, 'low_vol': True, 'rsi_oversold': True, 'volume_spike': True}",A,58,S
