timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,future_close_1d,return_1d,profitable_1d,max_dd_1d,future_close_3d,return_3d,profitable_3d,max_dd_3d,future_close_5d,return_5d,profitable_5d,max_dd_5d,future_close_7d,return_7d,profitable_7d,max_dd_7d,future_close_14d,return_14d,profitable_14d,max_dd_14d,future_close_30d,return_30d,profitable_30d,max_dd_30d
2020-02-04 09:00:00,10750000.0,10790000.0,10504000.0,10635000.0,4273.50735062,69.66722035125133,4187.111583688,1.0206337388448345,502357.5612753369,531775.629503464,-29418.068228127086,10582398.67427,10162633.814188821,11058323.0099761,10232800.0,9407276.9900239,0.7436031431829163,64.35824326422389,76.18798079369607,11054000.0,0.03939821344616831,1,0.0,11490000.0,0.08039492242595205,1,0.0,11821000.0,0.11151857075693465,1,0.0,11819000.0,0.11133051245886225,1,0.0,11838000.0,0.11311706629055007,1,0.0,10791000.0,0.01466854724964739,1,-0.02454160789844852
2020-03-12 09:00:00,9507000.0,9537000.0,5980000.0,6363000.0,29866.02509793,13.167926198946404,5209.828755006499,5.732630860319467,-624862.2682526652,-274043.7796081665,-350818.4886444987,9340564.63340402,10124740.053613111,12622165.903611766,10400650.0,8179134.096388234,-0.4087600933748757,32.48150880038752,13.46120751365876,7267000.0,0.14207134999214208,1,0.0,6909000.0,0.0858085808580858,1,0.0,6774000.0,0.06459217350306459,1,0.0,7679000.0,0.2068206820682068,1,0.0,8272000.0,0.3000157158573,1,0.0,8463000.0,0.33003300330033003,1,0.0
2020-03-13 09:00:00,6362000.0,7470000.0,5489000.0,7267000.0,50282.2630063,25.798740928867005,7632.137551729,6.58822809016446,-767414.04458539,-372717.83260361117,-394696.21198177885,8925851.706723217,9864945.503284646,12734839.927405288,10189200.0,7643560.072594712,-0.07396177058287472,35.79439474141342,9.617139281584732,6823000.0,-0.061098114765377735,0,-0.061098114765377735,6385000.0,-0.12137057933122333,0,-0.12137057933122333,6745000.0,-0.07183156735929544,0,-0.12137057933122333,7781000.0,0.07073070042658594,1,-0.12137057933122333,7880000.0,0.0843539287188661,1,-0.12137057933122333,8470000.0,0.16554286500619236,1,-0.12137057933122333
2020-03-14 09:00:00,7261000.0,7284000.0,6600000.0,6823000.0,12799.58220451,23.955604239523804,8107.693672133,1.5786958316522879,-905773.2534547839,-479328.91677384573,-426444.3366809382,8505281.365378574,9588405.002986042,12773671.571739992,9942700.0,7111728.428260008,-0.05099458276837226,38.870645972366034,17.345214859622526,6909000.0,0.01260442620548146,1,0.0,6774000.0,-0.007181591675216181,0,-0.0641946357907079,7679000.0,0.12545800967316428,1,-0.0641946357907079,7740000.0,0.13439835849333137,1,-0.0641946357907079,7656000.0,0.12208705847867507,1,-0.0641946357907079,8379000.0,0.22805217646196688,1,-0.0641946357907079
2020-03-15 09:00:00,6823000.0,7298000.0,6660000.0,6909000.0,10779.97008444,25.07221571677948,8490.940748457,1.269584890979126,-996991.7418458518,-582861.4817882469,-414130.2600576049,8186025.092302859,9344822.72998731,12716563.554146323,9706500.0,6696436.445853677,0.03530881496729858,41.69140485611307,23.505361654294045,6385000.0,-0.0758431031987263,0,-0.0758431031987263,6745000.0,-0.023737154436242584,0,-0.0758431031987263,7781000.0,0.12621218700246056,1,-0.0758431031987263,7366000.0,0.06614560717904183,1,-0.0758431031987263,7218000.0,0.04472427268779852,1,-0.0758431031987263,8378000.0,0.21262121870024606,1,-0.0758431031987263
2020-03-16 09:00:00,6905000.0,6914000.0,6000000.0,6385000.0,19383.80784892,22.86880311585937,9265.36826249,2.092070957113878,-1098898.0590542844,-686068.7972414544,-412829.26181283,7825820.073842287,9075747.9363521,12698891.083515272,9459250.0,6219608.916484728,0.025526143059003453,44.50299338000157,19.012705540845097,6774000.0,0.06092404072043853,1,0.0,7679000.0,0.20266249021143304,1,0.0,7740000.0,0.21221613155833985,1,0.0,8047000.0,0.2602975724353955,1,0.0,7798000.0,0.22129992169146437,1,0.0,8108000.0,0.26985121378230226,1,0.0
2020-03-17 09:00:00,6385000.0,6885000.0,6280000.0,6774000.0,14938.32946615,27.932258883768625,9638.399103544,1.5498766242889068,-1135184.7969349176,-775891.997180147,-359292.7997547706,7615456.05907383,8866498.123956455,12644897.689124506,9260900.0,5876902.310875494,0.1325499854813139,47.11375415218375,25.826515171208776,6745000.0,-0.004281074697372306,0,-0.004281074697372306,7781000.0,0.14865662828461765,1,-0.004281074697372306,7366000.0,0.0873929731325657,1,-0.004281074697372306,8367000.0,0.23516386182462357,1,-0.004281074697372306,7799000.0,0.15131384706229703,1,-0.004281074697372306,8562000.0,0.26395039858281666,1,-0.004281074697372306
2020-03-18 09:00:00,6774000.0,6895000.0,6371000.0,6745000.0,13630.45744463,27.785814352067867,9998.035262823,1.3633135997543346,-1152991.3887566673,-851311.875495451,-301679.5132612162,7441364.847259064,8673634.658142231,12548515.400361925,9063200.0,5577884.599638076,0.1674332544252276,49.50981833023412,31.350473132195404,7679000.0,0.138472942920682,1,0.0,7740000.0,0.1475166790214974,1,0.0,8047000.0,0.19303187546330616,1,0.0,8271000.0,0.2262416604892513,1,0.0,8074000.0,0.19703484062268348,1,0.0,8519000.0,0.2630096367679763,1,0.0
2020-03-19 09:00:00,6747000.0,8111000.0,6613000.0,7679000.0,22522.27502999,38.897060447899165,10865.0682464785,2.0729069085497684,-1079295.7967223497,-896908.6597408308,-182387.13698151894,7488891.877807251,8583213.325583847,12381007.306640474,8918400.0,5455792.693359526,0.32103081720772675,48.86730773806028,37.44865675169565,7781000.0,0.01328297955462951,1,0.0,7366000.0,-0.04076051569214741,0,-0.04076051569214741,8367000.0,0.08959499934887355,1,-0.04076051569214741,8272000.0,0.07722359682250293,1,-0.04076051569214741,8174000.0,0.0644615184268785,1,-0.06003385857533533,8712000.0,0.1345227243130616,1,-0.06003385857533533
2020-03-20 09:00:00,7675000.0,8645000.0,7384000.0,7781000.0,24142.35878974,39.983115093453264,11964.918030589,2.017762154995017,-1001120.6656786846,-917751.0609284015,-83369.60475028306,7547313.502245801,8510284.841439862,12217655.707364962,8788750.0,5359844.292635039,0.35305078558511394,47.31624613725956,43.83518933193074,7740000.0,-0.005269245598252152,0,-0.005269245598252152,8047000.0,0.03418583729597738,1,-0.053335046909137644,8271000.0,0.06297391080837939,1,-0.053335046909137644,7880000.0,0.012723300346999101,1,-0.053335046909137644,8156000.0,0.04819431949620871,1,-0.07235573833697469,8660000.0,0.11296748489911322,1,-0.07235573833697469
