timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,atr,atr_pct,future_close_1d,return_1d,max_dd_1d,future_close_3d,return_3d,max_dd_3d,future_close_5d,return_5d,max_dd_5d,future_close_7d,return_7d,max_dd_7d,future_close_14d,return_14d,max_dd_14d,future_close_30d,return_30d,max_dd_30d,best_hold_days,best_return,best_max_dd
2020-01-02 11:00:00,8295000.0,8295000.0,8261000.0,8268000.0,96.2477676,35.68440469237649,42.70793679149999,2.2536271904185234,-4624.151615112089,3540.0653191754755,-8164.216934287564,8305452.499531891,8314567.06889746,8358186.796944972,8319850.0,8281513.203055028,-0.1762432458092998,16.63919736573938,33.91608069174663,25504.474791709734,0.003084721189127931,8213000.0,-0.006652152878567973,-0.006652152878567973,8229000.0,-0.0047169811320754715,-0.006652152878567973,8207000.0,-0.0073778422835026605,-0.0073778422835026605,8250000.0,-0.0021770682148040637,-0.0073778422835026605,8157000.0,-0.013425253991291727,-0.013425253991291727,8394000.0,0.015239477503628448,-0.040638606676342524,30,0.015239477503628448,-0.040638606676342524
2020-01-02 12:00:00,8264000.0,8264000.0,8211000.0,8213000.0,209.38562362,26.81627848888783,51.22207128649999,4.087800792920792,-11992.705884567462,433.5110784268878,-12426.21696299435,8286961.999625513,8305333.69899769,8374950.310686856,8314600.0,8254249.689313144,-0.34175208746794977,19.118997855666283,26.874984343218284,27754.155163730466,0.003379295648816567,8228000.0,0.0018263728235723851,0.0,8239000.0,0.0031657128941921346,0.0,8243000.0,0.0036527456471447703,-0.0007305491294289541,8255000.0,0.005113843906002679,-0.0007305491294289541,8074000.0,-0.016924388165104103,-0.016924388165104103,8516000.0,0.03689273103616218,-0.03421405089492268,30,0.03689273103616218,-0.03421405089492268
2020-01-02 13:00:00,8212000.0,8250000.0,8207000.0,8228000.0,124.83824892,31.794626508175828,54.28310293599999,2.2997625811329323,-16432.539504401386,-2939.699038138767,-13492.84046626262,8275169.599700411,8298303.362725173,8381658.075384748,8310450.0,8239241.924615252,-0.07893714690721514,21.50126803013701,23.846071208034108,28843.144080606864,0.0035054866408126962,8229000.0,0.00012153621779290228,0.0,8207000.0,-0.002552260573650948,-0.002552260573650948,8250000.0,0.00267379679144385,-0.002552260573650948,8244000.0,0.0019445794846864365,-0.002552260573650948,8085000.0,-0.017379679144385027,-0.01871657754010695,8459000.0,0.02807486631016043,-0.03597472046669908,30,0.02807486631016043,-0.03597472046669908
2020-01-02 14:00:00,8230000.0,8239000.0,8221000.0,8229000.0,72.15311824,32.126113815015636,56.07083944099999,1.2868207246285734,-19644.004140974022,-6280.560058705818,-13363.444082268205,8265935.6797603285,8292003.0570228845,8386030.085448559,8306450.0,8226869.914551441,0.013383281989162115,23.7133760492884,24.183546398889614,28068.633789134943,0.0034109410364728332,8239000.0,0.0012152144853566655,0.0,8243000.0,0.0017013002794993317,-0.002673471867784664,8255000.0,0.00315955766192733,-0.002673471867784664,8258000.0,0.0035241220075343297,-0.002673471867784664,8076000.0,-0.01859278162595698,-0.018835824523028316,8475000.0,0.02989427633977397,-0.03609187021509296,30,0.02989427633977397,-0.03609187021509296
2020-01-02 15:00:00,8236000.0,8243000.0,8228000.0,8239000.0,74.63469207,35.50193682077686,58.535816776999994,1.2750260640306912,-21138.52482044231,-9252.153011053117,-11886.371809389195,8260548.543808263,8287184.5972935315,8387248.449483733,8302600.0,8217951.550516267,0.12432861802021357,25.4856082647,27.103464696473427,27135.159947053875,0.003293501632122087,8207000.0,-0.0038839665007889307,-0.0038839665007889307,8250000.0,0.0013351134846461949,-0.0038839665007889307,8244000.0,0.0006068697657482705,-0.0038839665007889307,8244000.0,0.0006068697657482705,-0.0038839665007889307,8047000.0,-0.023303799004733585,-0.023303799004733585,8459000.0,0.0267022696929239,-0.037261803616943805,30,0.0267022696929239,-0.037261803616943805
2020-01-02 16:00:00,8238000.0,8239000.0,8207000.0,8207000.0,89.3858131,30.30726249835568,58.21677202299999,1.535396243967046,-24621.25726366788,-12325.973861576069,-12295.283402091813,8249838.83504661,8279895.088448665,8391505.775181346,8297350.0,8203194.224818655,0.020209993354176847,27.60059874515107,21.565267596547358,27482.648522264313,0.003348683870143087,8243000.0,0.00438649932984038,0.0,8255000.0,0.005848665773120507,0.0,8258000.0,0.0062142073839405385,0.0,8242000.0,0.004264652126233703,0.0,8071000.0,-0.016571219690508104,-0.019495552577068358,8479000.0,0.03314243938101621,-0.03350798099183624,30,0.03314243938101621,-0.03350798099183624
2020-01-02 17:00:00,8208000.0,8250000.0,8205000.0,8243000.0,58.10272285,40.801567685066175,58.93933624749999,0.9858055171509422,-24197.514793104492,-14700.282047881754,-9497.232745222738,8248471.068037288,8276540.989498787,8387798.883335539,8292650.0,8197501.116664461,0.2390931019920063,28.82038112517034,26.589646263871092,28733.88791353115,0.003485853198293237,8250000.0,0.0008492053863884508,0.0,8244000.0,0.00012131505519835011,0.0,8244000.0,0.00012131505519835011,0.0,8234000.0,-0.001091835496785151,-0.001091835496785151,8069000.0,-0.02110881960451292,-0.023777750818876623,8382000.0,0.016862792672570667,-0.03772898216668689,30,0.016862792672570667,-0.03772898216668689
2020-01-02 18:00:00,8243000.0,8250000.0,8233000.0,8250000.0,21.87834015,42.61113209599819,56.88599238299999,0.38459977990184807,-23031.363116245717,-16366.498261554547,-6664.86485469117,8248776.854429831,8274128.172271624,8384930.081351656,8289050.0,8193169.918648344,0.29636020615805553,29.95303619233109,28.667336718555873,27895.75306256464,0.0033813034015229867,8255000.0,0.0006060606060606061,0.0,8258000.0,0.0009696969696969697,-0.0007272727272727272,8242000.0,-0.0009696969696969697,-0.0009696969696969697,8157000.0,-0.011272727272727273,-0.011272727272727273,8037000.0,-0.025818181818181817,-0.025818181818181817,8443000.0,0.023393939393939394,-0.03854545454545454,30,0.023393939393939394,-0.03854545454545454
2020-01-02 19:00:00,8250000.0,8281000.0,8241000.0,8255000.0,60.51374654,43.92955426389218,58.147443356999986,1.0406948791965271,-21456.385442168452,-17384.475697677328,-4071.909744491124,8250021.483543864,8272389.247519658,8381035.025003924,8285550.0,8190064.974996076,0.34002727129859095,29.14443053536849,33.13582376498935,28760.342129524306,0.003483990566871509,8244000.0,-0.0013325257419745608,-0.0013325257419745608,8244000.0,-0.0013325257419745608,-0.0013325257419745608,8234000.0,-0.0025439127801332524,-0.0025439127801332524,8074000.0,-0.02192610539067232,-0.02192610539067232,8002000.0,-0.0306480920654149,-0.0306480920654149,8517000.0,0.031738340399757724,-0.03912780133252574,30,0.031738340399757724,-0.03912780133252574
2020-01-02 20:00:00,8251000.0,8263000.0,8244000.0,8244000.0,32.92002578,41.66191765626032,56.40745878449999,0.5836112189660632,-20855.40423949156,-18078.661406040173,-2776.742833451386,8248817.186835092,8269808.406836052,8375774.045569823,8281150.0,8186525.954430177,0.30369683109465556,28.39358242533179,32.48788107479171,28063.174834558282,0.003404072638835308,8258000.0,0.001698204754973314,0.0,8242000.0,-0.00024260067928190198,-0.00024260067928190198,8157000.0,-0.010553129548762736,-0.010553129548762736,8085000.0,-0.01928675400291121,-0.020621057738961668,7932000.0,-0.03784570596797671,-0.03784570596797671,8486000.0,0.02935468219311014,-0.03784570596797671,30,0.02935468219311014,-0.03784570596797671
