timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,future_close_1d,return_1d,max_dd_1d,future_close_3d,return_3d,max_dd_3d,future_close_5d,return_5d,max_dd_5d,future_close_7d,return_7d,max_dd_7d,future_close_14d,return_14d,max_dd_14d,future_close_30d,return_30d,max_dd_30d,best_hold_days,best_return,best_max_dd
2024-01-06 13:00:00,59191000.0,59200000.0,58651000.0,59014000.0,638.05910045,55.42709847408123,1425.7801228304995,0.4475157776665499,93392.48986359686,62709.327306234176,30683.16255736268,59021913.001875676,58916244.67373479,60254204.944994815,58908650.0,57563095.055005185,0.5391474166075046,19.68450454227757,48.71689160797237,58940000.0,-0.001253939743111804,-0.001253939743111804,59271000.0,0.004354898837563968,-0.001253939743111804,59533000.0,0.0087945233334463,-0.001253939743111804,59509000.0,0.008387840173518148,-0.001253939743111804,60417000.0,0.023774019724133257,-0.008167553461890398,62931000.0,0.06637408072660725,-0.008167553461890398,30,0.06637408072660725,-0.008167553461890398
2024-01-06 17:00:00,59014000.0,59070000.0,58856000.0,58940000.0,310.76231352,54.59046608234942,1397.5138676214997,0.22236796408246187,82485.7227152586,66664.60638803906,15821.11632721954,59005530.40150054,58918404.24884981,59966099.04282464,58831250.0,57696400.95717536,0.5479138616222123,18.65179052062258,56.73740289796017,59224000.0,0.004818459450288429,0.0,59329000.0,0.006599932134373939,0.0,59648000.0,0.012012215812690873,0.0,59429000.0,0.00829657278588395,0.0,62903000.0,0.0672378690193417,-0.006922293858160841,63949000.0,0.08498473023413641,-0.006922293858160841,30,0.08498473023413641,-0.006922293858160841
2024-01-06 21:00:00,58915000.0,59266000.0,58830000.0,59224000.0,499.09034725,57.2570099564614,1398.5546774709996,0.3568615194598633,95655.7971977219,72462.84454997562,23192.95264774628,59049224.32120043,58946185.68077255,59727993.40438379,58779450.0,57830906.59561621,0.7343329772498893,17.427698754253786,63.621301511125,59271000.0,0.0007935971903282453,0.0,59533000.0,0.005217479400243145,0.0,59509000.0,0.0048122382817776576,0.0,59529000.0,0.00514993921383223,0.0,63010000.0,0.06392678643793057,-0.011684452249088208,64273000.0,0.08525260029717682,-0.011684452249088208,30,0.08525260029717682,-0.011684452249088208
2024-01-07 01:00:00,59224000.0,59458000.0,59157000.0,59271000.0,296.17657427,57.699709667898546,1254.2400907424994,0.2361402545302678,108633.4248156324,79696.96060310697,28936.464212525432,59093579.45696034,58975714.25524777,59772804.74173239,58828000.0,57883195.25826761,0.7344399749665299,16.334846464608102,61.19819275666663,59329000.0,0.000978556123568018,0.0,59648000.0,0.0063606148031921175,0.0,59429000.0,0.0026657218538577044,0.0,59108000.0,-0.002750080140372189,-0.002750080140372189,62964000.0,0.06230703041959812,-0.012468154746840782,63790000.0,0.07624301935179092,-0.012468154746840782,30,0.07624301935179092,-0.012468154746840782
2024-01-07 05:00:00,59271000.0,59360000.0,59000000.0,59329000.0,248.22883007,58.27404488204198,800.5015144344995,0.31009164329358824,122189.87466082722,88195.54341465102,33994.331246176196,59140663.565568276,59007831.14113434,59827312.1993202,58864650.0,57901987.8006798,0.7411801358399187,15.239514391008566,53.87846990909164,59533000.0,0.003438453370189958,0.0,59509000.0,0.003033929444285257,0.0,59529000.0,0.0033710327158725075,0.0,58532000.0,-0.013433565372751942,-0.013433565372751942,62823000.0,0.05889194154629271,-0.013433565372751942,63550000.0,0.07114564546848927,-0.013433565372751942,30,0.07114564546848927,-0.013433565372751942
2024-01-07 09:00:00,59329000.0,59721000.0,59282000.0,59533000.0,636.11385487,60.315008421785066,756.8934368414996,0.8404272304493612,147692.0518938303,100094.84511048687,47597.20678334343,59219130.85245462,59055573.76466758,59892359.8862011,58927500.0,57962640.1137989,0.8137761288760844,14.588110934979342,54.240741156638364,59648000.0,0.0019317017452505332,0.0,59429000.0,-0.0017469302739656998,-0.0017469302739656998,59108000.0,-0.007138897754186754,-0.007138897754186754,59185000.0,-0.005845497455192918,-0.01681420388691986,62705000.0,0.05328137335595384,-0.01681420388691986,63225000.0,0.06201602472578234,-0.01681420388691986,30,0.06201602472578234,-0.01681420388691986
2024-01-07 13:00:00,59532000.0,59650000.0,59350000.0,59648000.0,310.18957344,61.45946432285611,725.2928512084995,0.4276749356113948,175163.07904910296,115108.4918982101,60054.58715089287,59304904.6819637,59109430.69515234,59980540.60713803,58980850.0,57981159.39286197,0.8336782376649282,13.98323629723792,50.365844393441975,59509000.0,-0.002330337982832618,-0.002330337982832618,59529000.0,-0.0019950375536480686,-0.0036715396995708155,58532000.0,-0.018709763948497854,-0.018709763948497854,60115000.0,0.007829265021459227,-0.018709763948497854,63164000.0,0.05894581545064378,-0.018709763948497854,63257000.0,0.06050496244635193,-0.018709763948497854,30,0.06050496244635193,-0.018709763948497854
2024-01-07 17:00:00,59643000.0,59879000.0,59439000.0,59509000.0,696.07029327,59.23585209462403,685.1853401684996,1.0158861441764409,183601.48403914273,128807.09032639662,54794.39371274611,59345723.74557096,59145755.17741122,60029743.002280876,59032100.0,58034456.997719124,0.7390133539300533,13.7521996061931,64.80825752848772,59429000.0,-0.0013443344704162396,-0.0013443344704162396,59108000.0,-0.006738476532961401,-0.006738476532961401,59185000.0,-0.00544455460518577,-0.016417684719958324,60417000.0,0.015258196239224319,-0.016417684719958324,63120000.0,0.060679897158413015,-0.016417684719958324,63002000.0,0.05869700381454906,-0.016417684719958324,14,0.060679897158413015,-0.016417684719958324
2024-01-07 21:00:00,59510000.0,59855000.0,59217000.0,59429000.0,699.62988736,57.9366300423188,674.1526075164995,1.0377915616722984,181738.6790138036,139393.408063878,42345.27094992559,59362378.996456765,59171504.70673747,59851346.064996205,59128350.0,58405353.935003795,0.7079195271979648,13.150395714356039,55.72862052507544,59529000.0,0.0016826801729795217,0.0,58532000.0,-0.01509364115162631,-0.01509364115162631,60115000.0,0.01154318598663952,-0.01509364115162631,62903000.0,0.05845630920930859,-0.01509364115162631,62014000.0,0.04349728247152064,-0.01509364115162631,61457000.0,0.034124753908024705,-0.01509364115162631,7,0.05845630920930859,-0.01509364115162631
2024-01-08 01:00:00,59430000.0,59600000.0,59190000.0,59529000.0,241.08284997,59.142944422906396,637.3372096609995,0.3782657693848321,186185.3283071816,148751.79211253874,37433.53619464286,59395703.197165415,59204004.27885225,59745876.94242021,59202900.0,58659923.05757979,0.8002889943599418,12.543644876389065,47.69876656163455,59108000.0,-0.007072183305615751,-0.007072183305615751,59185000.0,-0.005778696097700281,-0.016748139562230174,60417000.0,0.014917099228947236,-0.016748139562230174,63010000.0,0.058475700918879873,-0.016748139562230174,62101000.0,0.043205832451410235,-0.016748139562230174,60190000.0,0.01110383174587176,-0.016748139562230174,7,0.058475700918879873,-0.016748139562230174
