timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,atr,atr_pct,future_close_1d,return_1d,max_dd_1d,future_close_3d,return_3d,max_dd_3d,future_close_5d,return_5d,max_dd_5d,future_close_7d,return_7d,max_dd_7d,future_close_14d,return_14d,max_dd_14d,future_close_30d,return_30d,max_dd_30d,best_hold_days,best_return,best_max_dd
2024-01-02 09:00:00,58839000.0,60009000.0,58814000.0,59983000.0,1290.83589723,86.4175973124093,191.90714367100003,6.726356677180143,452552.6261614114,197600.39096116938,254952.23520024202,58396188.76577726,57861671.8801884,59059875.33647523,57671400.0,56282924.66352477,1.3324238606456649,53.22174330480982,80.05499966394125,360169.7182901037,0.006004529921646195,59566000.0,-0.0069519697247553474,-0.0069519697247553474,60299000.0,0.005268159311805011,-0.0069519697247553474,60075000.0,0.0015337679009052565,-0.0069519697247553474,60555000.0,0.00953603520997616,-0.0069519697247553474,60632000.0,0.010819732257472951,-0.0069519697247553474,60592000.0,0.01015287664838371,-0.0069519697247553474,14,0.010819732257472951,-0.0069519697247553474
2024-01-02 10:00:00,59982000.0,60230000.0,59360000.0,59566000.0,737.93408662,76.29402872647984,224.28201810850004,3.290206200405297,527828.582560569,263646.0292810493,264182.5532795197,58630151.012621805,58016610.80017127,59384192.72561516,57791450.0,56198707.27438484,1.0570736476961848,55.38002391623108,83.32505600609508,396586.16698366776,0.006657928465629181,60238000.0,0.011281603599368768,0.0,59920000.0,0.005942987610381761,0.0,60151000.0,0.009821038847664776,0.0,60898000.0,0.02236174999160595,0.0,60520000.0,0.016015847966961018,0.0,60260000.0,0.01165094181244334,0.0,7,0.02236174999160595,0.0
2024-01-02 13:00:00,60297000.0,60345000.0,59845000.0,59920000.0,415.94992529,72.71411768045206,281.9538200330001,1.4752413187426114,740703.5041415095,478814.7173042669,261888.78683724266,59360941.31846236,58545169.64701072,60451499.32173805,58230750.0,56010000.67826195,0.8803333369202436,60.43017862230746,82.81021188480277,427339.5804894745,0.007131835455431818,60075000.0,0.0025867823765020025,0.0,60555000.0,0.010597463284379173,0.0,60800000.0,0.014686248331108143,0.0,60421000.0,0.008361148197596795,0.0,60585000.0,0.011098130841121495,0.0,60342000.0,0.0070427236315086785,0.0,5,0.014686248331108143,0.0
2024-01-02 14:00:00,59920000.0,60202000.0,59917000.0,60075000.0,269.7415056,73.84373260253653,290.4553213590001,0.9286850188797263,764351.8421781883,535922.1422790511,228429.69989913714,59503753.05476989,58684245.13364611,60684565.62751259,58370050.0,56055534.37248741,0.8683168045472025,61.43492253594296,83.26270260860224,417172.46759736916,0.006944194217184672,60151000.0,0.0012650853100291302,0.0,60898000.0,0.013699542238868082,0.0,60700000.0,0.010403662089055347,0.0,60402000.0,0.005443196004993758,0.0,60430000.0,0.005909280066583437,0.0,58300000.0,-0.029546400332917187,-0.029546400332917187,3,0.013699542238868082,0.0
2024-01-02 15:00:00,60075000.0,60225000.0,60000000.0,60151000.0,201.14873497,74.40328811247015,296.35497312450013,0.678742566218035,780231.8581080288,584784.0854448467,195447.7726631821,59633202.44381591,58817586.48513283,60898662.805839285,58510000.0,56121337.194160715,0.843497624693707,62.385158613412955,85.07122259697871,403445.8627689857,0.00670721788114887,60555000.0,0.006716430317035461,0.0,60800000.0,0.010789513058802014,0.0,60421000.0,0.0044887034297019165,0.0,60782000.0,0.010490266163488554,0.0,60222000.0,0.00118036275373643,0.0,58043000.0,-0.03504513640670978,-0.03504513640670978,3,0.010789513058802014,0.0
2024-01-03 20:00:00,60345000.0,60400000.0,58077000.0,58300000.0,2724.14838054,28.34943650053084,271.9245784860001,10.018029248063177,-4192.424473941326,204943.91148334902,-209136.33595729034,59982782.47483651,60135442.13450198,61274959.15523369,60312800.0,59350640.84476631,-0.545980796966554,29.068283747459315,17.49431847767679,474688.9548998737,0.008142177614063014,58043000.0,-0.004408233276157804,-0.004408233276157804,57247000.0,-0.018061749571183533,-0.018061749571183533,58523000.0,0.0038250428816466553,-0.018061749571183533,57738000.0,-0.009639794168096055,-0.018061749571183533,57672000.0,-0.010771869639794169,-0.018061749571183533,59120000.0,0.014065180102915952,-0.018061749571183533,30,0.014065180102915952,-0.018061749571183533
2024-01-03 21:00:00,58277000.0,58350000.0,54346000.0,58043000.0,6243.0804207,26.668701145257543,576.9208652640002,10.821380880102426,-166291.47026787698,130696.83513310381,-296988.3054009808,59594825.97986921,59945220.122274525,61544390.872141354,60180850.0,58817309.127858646,-0.28393322990114817,32.408971582496314,6.811678330842328,726782.6009784542,0.012521451354658687,57670000.0,-0.00642627017900522,-0.00642627017900522,58596000.0,0.009527419327050635,-0.013713970676911944,58470000.0,0.007356614923418845,-0.013713970676911944,58276000.0,0.004014265286081009,-0.013713970676911944,58472000.0,0.007391072136174905,-0.013713970676911944,59180000.0,0.019588925451820203,-0.013713970676911944,30,0.019588925451820203,-0.013713970676911944
2024-01-03 22:00:00,58058000.0,58102000.0,57347000.0,57670000.0,1378.9687945,24.407026308818047,642.0247626080002,2.1478436266202934,-321152.07343670726,40327.05341914159,-361479.1268558488,59209860.783895366,59738381.929340474,61787927.65196952,60045000.0,58302072.34803048,-0.1813248953036665,35.51103885788782,17.439034678161534,728798.1294799933,0.012637387367435292,57247000.0,-0.007334836136639501,-0.007334836136639501,58523000.0,0.014791052540315588,-0.007334836136639501,57738000.0,0.001179122594069707,-0.007334836136639501,58301000.0,0.010941564071440956,-0.007334836136639501,58484000.0,0.014114791052540316,-0.007334836136639501,59019000.0,0.023391711461765215,-0.007334836136639501,30,0.023391711461765215,-0.007334836136639501
2024-01-03 23:00:00,57670000.0,57716000.0,56849000.0,57247000.0,954.09040127,22.116377479741818,686.1085562170002,1.3905822812217536,-472565.3428887874,-62251.4258424442,-410313.9170463432,58817288.62711629,59511892.66303679,61983762.641545415,59878100.0,57772437.358454585,-0.1247676973717284,38.517885477822915,16.701671698727925,738669.6916599937,0.012903203515642631,58596000.0,0.023564553601062063,0.0,58470000.0,0.021363564902964347,0.0,58276000.0,0.017974741034464687,0.0,58528000.0,0.022376718430660122,0.0,58312000.0,0.018603594948206893,0.0,59249000.0,0.03497126486977484,0.0,30,0.03497126486977484,0.0
2024-01-04 00:00:00,57260000.0,58634000.0,57190000.0,58596000.0,746.86073976,41.10119390710407,718.5983515090003,1.0393298818340606,-478196.0771559328,-145440.35610514192,-332755.72105079086,58773030.90169303,59428629.69366981,61946959.409042016,59786400.0,57625840.590957984,0.22451579090624982,39.7001152458075,20.134354644668267,789050.4279699941,0.013465943545122434,58523000.0,-0.0012458188272237013,-0.0012458188272237013,57738000.0,-0.014642637722711448,-0.014642637722711448,58301000.0,-0.0050344733428903,-0.014642637722711448,58536000.0,-0.0010239606799098914,-0.014642637722711448,58199000.0,-0.006775206498737115,-0.01576899447061233,59815000.0,0.02080346781350263,-0.018636084374360026,30,0.02080346781350263,-0.018636084374360026
