timestamp,open,high,low,close,volume,rsi,mfi,volume_sma,volume_ratio,macd,macd_signal,bb_middle,bb_upper,bb_lower,bb_position,adx,atr,is_local_min,volatility,low_vol,optimized_score,tier
2025-01-01 22:00:00,140703000.0,140995000.0,140434000.0,140994000.0,94.67128439,61.889117043121146,51.833772587881576,84.37029465725,1.122092612981823,-148969.18548759818,-275652.32089075976,140140000.0,141173080.4217943,139106919.5782057,0.9133269695096625,,799857.1428571428,0,0.004679303417355739,0,18,A
2025-01-02 00:00:00,140911000.0,141190000.0,140520000.0,141118000.0,51.5273794,62.95207956600362,52.48798209753761,87.980394770125,0.5856688815119622,-28636.248651772738,-196759.23009358867,140207150.0,141370205.37271446,139044094.62728554,0.8915763691775754,,663928.5714285715,0,0.0046578436524741555,0,18,A
2025-01-02 03:00:00,140733000.0,140940000.0,140430000.0,140660000.0,39.44712963,62.93079293919865,50.37553922100977,79.4568298095,0.4964598980927834,3431.5275795459747,-103626.79049695285,140362700.0,141385649.11125165,139339750.88874835,0.6453151465356043,12.445083663608212,675071.4285714285,0,0.004511836551634112,0,18,A
2025-01-02 04:00:00,140659000.0,141164000.0,140206000.0,140805000.0,60.65983534,58.887507768800496,50.29038158108179,76.53034282249999,0.7926246388401903,21238.98004642129,-78653.63638827803,140440100.0,141337319.07199854,139542880.92800146,0.7033505591823817,11.407493822564797,681357.1428571428,0,0.004505910975213069,0,18,A
2025-01-02 05:00:00,140806000.0,141280000.0,140804000.0,141173000.0,50.10423639,63.42488789237668,50.68892786344988,70.6283110405,0.7094072568331559,64304.773517102,-50061.95440720202,140438750.0,141331223.52901924,139546276.47098076,0.9113567383936234,11.124652268225768,688785.7142857143,0,0.0032786736348945637,0,18,A
2025-01-02 06:00:00,141172000.0,141567000.0,141000000.0,141474000.0,69.32639056,66.20921802175039,55.51791912917728,68.95466145750001,1.0053909205649438,121324.35787713528,-15784.691950334563,140513850.0,141489825.03742886,139537874.96257114,0.9918927037977601,10.43020689228205,718285.7142857143,0,0.0025893249758476944,0,18,A
2025-01-02 07:00:00,141478000.0,141628000.0,141146000.0,141360000.0,105.07315123,69.35177651206943,63.82970861325998,71.9539459925,1.4602833768276187,155521.19054806232,18476.484549344816,140548600.0,141594240.25211453,139502959.74788547,0.8879919496017658,10.385871981884543,703642.8571428572,0,0.0023847132227189766,0,18,A
2025-01-02 08:00:00,141345000.0,141631000.0,141201000.0,141320000.0,99.42793685,66.67616063799488,75.08913479665716,74.8634945195,1.3281231057695497,177350.3763666153,50251.26291279891,140607350.0,141688928.8216161,139525771.1783839,0.8294489434136416,11.755246638337862,652285.7142857143,0,0.002202638504107507,0,18,A
2025-01-02 09:00:00,141322000.0,143000000.0,140920000.0,142040000.0,389.84908957,78.28644501278772,81.11872324074527,90.952555878,4.286290646883277,249867.82535418868,90174.57540107687,140722500.0,141900044.00968158,139544955.99031842,1.0594270741338419,15.080811930116198,761785.7142857143,0,0.002291113166604952,0,24,A
2025-01-02 10:00:00,142042000.0,142837000.0,141217000.0,141237000.0,223.11941972,63.620347940982164,73.14914159121557,98.97276013849999,2.2543517974821787,239779.0138731897,120095.46309549944,140772700.0,141947980.1412967,139597419.8587033,0.6975273739789931,19.127852229230033,825285.7142857143,0,0.002615307373598512,0,24,A
2025-01-02 11:00:00,141237000.0,142251000.0,141103000.0,142251000.0,111.10951298,65.95218466611706,73.19249689427161,102.42916251,1.084744913043222,310031.03890803456,158082.57825800646,140874500.0,142190648.5278526,139558351.4721474,1.0229273029867965,22.180138277824373,846714.2857142857,0,0.0030223071153752017,0,18,A
2025-01-02 12:00:00,142198000.0,142350000.0,141687000.0,141765000.0,91.47733543,57.638200911432534,73.15048306106038,105.2241360335,0.8693569638896967,322769.451241225,191019.95285465018,140951650.0,142287500.96474126,139615799.03525874,0.804431415430215,24.824113476938475,854000.0,0,0.0031593696334339598,0,18,A
2025-01-02 13:00:00,141765000.0,142981000.0,141735000.0,142500000.0,128.36943668,63.94104228812072,73.2021368590514,107.5622677625,1.1934430107353513,387703.88311204314,230356.7389061288,141080000.0,142494706.96240383,139665293.03759617,1.0018707187201412,28.84788550056013,880714.2857142857,0,0.003257848996458524,0,18,A
2025-01-02 14:00:00,142432000.0,142510000.0,141900000.0,141942000.0,89.76962077,56.809917355371894,71.43106937521239,105.359649573,0.8520303658356588,389647.33961355686,262214.85904761445,141169650.0,142563030.6333784,139776269.3666216,0.7771496823977532,33.01238078485197,876428.5714285715,0,0.0034266926383388387,0,18,A
2025-01-02 15:00:00,141941000.0,142185000.0,141322000.0,142000000.0,124.62971042,62.75812533668522,70.23163857251467,109.06533933349999,1.1427068506054638,391356.3458228409,288043.1564026598,141278250.0,142565903.74145964,139990596.25854036,0.7802577963163646,35.46658918171039,887285.7142857143,0,0.0033576043872335206,0,18,A
2025-01-02 16:00:00,141990000.0,142417000.0,141850000.0,142334000.0,71.63067045,63.92416072360411,73.53279442415894,109.110918509,0.6564940652029388,414879.28406861424,313410.3819358507,141394950.0,142616170.6964648,140173729.3035352,0.8844718660264949,38.67426148488896,872857.1428571428,0,0.0033749140504538764,0,18,A
2025-01-02 17:00:00,142334000.0,142628000.0,142039000.0,142542000.0,74.73372952,65.99252209381373,74.09541190551667,107.3642319625,0.6960765997571973,445173.5600837469,339763.01756542997,141486900.0,142764388.3087323,140209411.6912677,0.9129587694806439,42.92839801652659,878500.0,0,0.003233257329145842,0,18,A
2025-01-02 18:00:00,142543000.0,143200000.0,142356000.0,143199000.0,121.19131742,68.71482176360225,75.01156215718154,108.690233614,1.115015704634476,516245.4451658726,375059.5030855185,141597150.0,143062333.48410895,140131966.51589105,1.046638020894072,47.007599999133326,870357.1428571428,0,0.0033398979617961723,0,18,A
2025-01-02 19:00:00,143200000.0,143620000.0,143153000.0,143457000.0,184.89976507,68.16735602927139,76.82605744558734,111.6045674305,1.6567401256686332,586626.6036186516,417372.9231921451,141724450.0,143369938.69400725,140078961.30599275,1.0264545439630863,51.498812634524015,869714.2857142857,0,0.003331043676348653,0,24,A
2025-01-02 20:00:00,143457000.0,143620000.0,142952000.0,143611000.0,133.47578988,67.40511483955041,70.70146837849033,115.70198795450001,1.1536170833338626,647368.2337042391,463371.9852945639,141849100.0,143669556.49567136,140028643.50432864,0.9839170845854883,55.72089491420936,876928.5714285715,0,0.0033286672726963082,0,18,A
2025-01-02 21:00:00,143612000.0,144027000.0,143543000.0,143899000.0,172.42093403,70.10929827340408,71.7161362195364,119.42147164349998,1.4438017858690888,710554.7731307745,512808.54286180605,142015100.0,143949803.01270476,140080396.98729524,0.9868705914108915,59.40078762920938,877071.4285714285,0,0.00314551386124149,0,18,A
2025-01-02 22:00:00,143899000.0,143997000.0,142995000.0,143055000.0,158.95828999,62.18912463116482,64.84824721482192,124.9836650965,1.2718325220121218,684634.7709933817,547173.7884881212,142131200.0,144020094.81471393,140242305.18528607,0.7445345269635648,59.74274595731623,917928.5714285715,0,0.003517562755220055,0,18,A
