timestamp,open,high,low,close,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,bb_upper,bb_middle,bb_lower,bb_position,adx,mfi,future_close_1d,return_1d,profitable_1d,max_dd_1d,future_close_3d,return_3d,profitable_3d,max_dd_3d,future_close_5d,return_5d,profitable_5d,max_dd_5d,future_close_7d,return_7d,profitable_7d,max_dd_7d,future_close_14d,return_14d,profitable_14d,max_dd_14d,future_close_30d,return_30d,profitable_30d,max_dd_30d,optimized_score,tier
2020-02-04 09:00:00,10750000.0,10790000.0,10504000.0,10635000.0,4273.50735062,69.66722035125133,4187.111583688,1.0206337388448343,502357.5612753369,531775.629503464,-29418.06822812709,10582398.67427,10162633.81418882,11058323.0099761,10232800.0,9407276.9900239,0.7436031431829163,64.35824326422389,76.18798079369607,11054000.0,0.0393982134461683,1,0.0,11490000.0,0.080394922425952,1,0.0,11821000.0,0.1115185707569346,1,0.0,11819000.0,0.1113305124588622,1,0.0,11838000.0,0.11311706629055,1,0.0,10791000.0,0.0146685472496473,1,-0.0245416078984485,33,S
2020-03-12 09:00:00,9507000.0,9537000.0,5980000.0,6363000.0,29866.02509793,13.167926198946404,5209.828755006499,5.732630860319467,-624862.2682526652,-274043.7796081665,-350818.4886444987,9340564.63340402,10124740.053613111,12622165.903611766,10400650.0,8179134.096388234,-0.4087600933748757,32.48150880038752,13.46120751365876,7267000.0,0.142071349992142,1,0.0,6909000.0,0.0858085808580858,1,0.0,6774000.0,0.0645921735030645,1,0.0,7679000.0,0.2068206820682068,1,0.0,8272000.0,0.3000157158573,1,0.0,8463000.0,0.33003300330033,1,0.0,20,A
2020-03-13 09:00:00,6362000.0,7470000.0,5489000.0,7267000.0,50282.2630063,25.798740928867005,7632.137551729,6.58822809016446,-767414.04458539,-372717.8326036112,-394696.2119817789,8925851.706723217,9864945.503284646,12734839.927405288,10189200.0,7643560.072594712,-0.0739617705828747,35.79439474141342,9.617139281584732,6823000.0,-0.0610981147653777,0,-0.0610981147653777,6385000.0,-0.1213705793312233,0,-0.1213705793312233,6745000.0,-0.0718315673592954,0,-0.1213705793312233,7781000.0,0.0707307004265859,1,-0.1213705793312233,7880000.0,0.0843539287188661,1,-0.1213705793312233,8470000.0,0.1655428650061923,1,-0.1213705793312233,15,A
2020-03-14 09:00:00,7261000.0,7284000.0,6600000.0,6823000.0,12799.58220451,23.955604239523804,8107.693672133,1.578695831652288,-905773.253454784,-479328.91677384573,-426444.3366809382,8505281.365378574,9588405.002986042,12773671.571739992,9942700.0,7111728.428260008,-0.0509945827683722,38.870645972366034,17.345214859622526,6909000.0,0.0126044262054814,1,0.0,6774000.0,-0.0071815916752161,0,-0.0641946357907079,7679000.0,0.1254580096731642,1,-0.0641946357907079,7740000.0,0.1343983584933313,1,-0.0641946357907079,7656000.0,0.122087058478675,1,-0.0641946357907079,8379000.0,0.2280521764619668,1,-0.0641946357907079,13,B
2020-03-15 09:00:00,6823000.0,7298000.0,6660000.0,6909000.0,10779.97008444,25.07221571677948,8490.940748457,1.269584890979126,-996991.7418458518,-582861.4817882469,-414130.2600576049,8186025.092302859,9344822.72998731,12716563.554146323,9706500.0,6696436.445853677,0.0353088149672985,41.69140485611307,23.505361654294045,6385000.0,-0.0758431031987263,0,-0.0758431031987263,6745000.0,-0.0237371544362425,0,-0.0758431031987263,7781000.0,0.1262121870024605,1,-0.0758431031987263,7366000.0,0.0661456071790418,1,-0.0758431031987263,7218000.0,0.0447242726877985,1,-0.0758431031987263,8378000.0,0.212621218700246,1,-0.0758431031987263,8,C
2020-03-16 09:00:00,6905000.0,6914000.0,6000000.0,6385000.0,19383.80784892,22.86880311585937,9265.36826249,2.092070957113878,-1098898.0590542844,-686068.7972414544,-412829.26181283,7825820.073842287,9075747.9363521,12698891.083515272,9459250.0,6219608.916484728,0.0255261430590034,44.50299338000157,19.012705540845097,6774000.0,0.0609240407204385,1,0.0,7679000.0,0.202662490211433,1,0.0,7740000.0,0.2122161315583398,1,0.0,8047000.0,0.2602975724353955,1,0.0,7798000.0,0.2212999216914643,1,0.0,8108000.0,0.2698512137823022,1,0.0,20,A
2020-03-17 09:00:00,6385000.0,6885000.0,6280000.0,6774000.0,14938.32946615,27.932258883768625,9638.399103544,1.5498766242889068,-1135184.7969349176,-775891.997180147,-359292.7997547706,7615456.05907383,8866498.123956455,12644897.689124506,9260900.0,5876902.310875494,0.1325499854813139,47.11375415218375,25.826515171208776,6745000.0,-0.0042810746973723,0,-0.0042810746973723,7781000.0,0.1486566282846176,1,-0.0042810746973723,7366000.0,0.0873929731325657,1,-0.0042810746973723,8367000.0,0.2351638618246235,1,-0.0042810746973723,7799000.0,0.151313847062297,1,-0.0042810746973723,8562000.0,0.2639503985828166,1,-0.0042810746973723,8,C
2020-03-18 09:00:00,6774000.0,6895000.0,6371000.0,6745000.0,13630.45744463,27.785814352067867,9998.035262823,1.3633135997543346,-1152991.3887566673,-851311.875495451,-301679.5132612162,7441364.847259064,8673634.658142231,12548515.400361924,9063200.0,5577884.599638076,0.1674332544252276,49.50981833023412,31.350473132195404,7679000.0,0.138472942920682,1,0.0,7740000.0,0.1475166790214974,1,0.0,8047000.0,0.1930318754633061,1,0.0,8271000.0,0.2262416604892513,1,0.0,8074000.0,0.1970348406226834,1,0.0,8519000.0,0.2630096367679763,1,0.0,8,C
2020-03-19 09:00:00,6747000.0,8111000.0,6613000.0,7679000.0,22522.27502999,38.897060447899165,10865.0682464785,2.0729069085497684,-1079295.7967223497,-896908.6597408308,-182387.13698151897,7488891.877807251,8583213.325583847,12381007.306640474,8918400.0,5455792.693359526,0.3210308172077267,48.86730773806028,37.44865675169565,7781000.0,0.0132829795546295,1,0.0,7366000.0,-0.0407605156921474,0,-0.0407605156921474,8367000.0,0.0895949993488735,1,-0.0407605156921474,8272000.0,0.0772235968225029,1,-0.0407605156921474,8174000.0,0.0644615184268785,1,-0.0600338585753353,8712000.0,0.1345227243130616,1,-0.0600338585753353,7,C
2020-03-20 09:00:00,7675000.0,8645000.0,7384000.0,7781000.0,24142.35878974,39.983115093453264,11964.918030589,2.017762154995017,-1001120.6656786846,-917751.0609284017,-83369.60475028306,7547313.502245801,8510284.841439862,12217655.707364962,8788750.0,5359844.292635039,0.3530507855851139,47.31624613725956,43.83518933193074,7740000.0,-0.0052692455982521,0,-0.0052692455982521,8047000.0,0.0341858372959773,1,-0.0533350469091376,8271000.0,0.0629739108083793,1,-0.0533350469091376,7880000.0,0.0127233003469991,1,-0.0533350469091376,8156000.0,0.0481943194962087,1,-0.0723557383369746,8660000.0,0.1129674848991132,1,-0.0723557383369746,7,C
