timestamp,price,high,low,volume,rsi,volume_sma,volume_ratio,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_mid,bb_upper,bb_middle,bb_lower,bb_position,bb_width_pct,adx,plus_di,minus_di,mfi,atr,layer1_rsi_vote,layer1_volume_vote,layer1_macd_vote,layer2_ema_vote,layer2_bb_vote,layer2_adx_vote,layer3_day_vote,layer3_market_state,total_buy_votes,total_sell_votes,total_hold_votes,turn_of_candle,vote_boost_applied,hour,weekday,month,quarter,year,candle_idx
2021-07-30 17:00:00,44700000.0,45888000.0,44450000.0,3181.31732408,50.347302464544995,1554.573781622495,2.046424146404738,882870.0730364695,1209689.7041398147,-326819.6311033452,45655161.458328,45111871.82010321,,47633119.03510597,45544600.0,43456080.96489403,0.2977993052006959,0.09171313548064858,45.94218315108167,24.833302016808958,18.507637082902537,53.64298393625743,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,17,4,7,3,2021,3427
2021-09-07 21:00:00,56626000.0,60000000.0,55000000.0,7889.37773877,37.53463906482339,1698.821569843493,4.644029649033019,511246.7990310937,643846.0695725288,-132599.2705414351,59231869.39828702,58855155.35362255,,61272643.61799966,58765400.0,56258156.38200034,0.07335617794754482,0.08533060671754665,23.279017765471956,16.50318270569605,40.56933438509638,39.61441567008488,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,21,1,9,3,2021,3662
2021-09-08 01:00:00,56492000.0,57226000.0,55900000.0,2661.27685239,36.921207625974695,1758.9964397494932,1.5129518128922448,258734.2069169581,566823.6970414147,-308089.4901244566,58683895.51862962,58640323.04874777,,61368013.39190361,58698950.0,56029886.60809639,0.08656845568100652,0.0909407542010073,24.628207337433945,15.155592001937446,37.256588059131,33.69699462893659,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,1,2,9,3,2021,3663
2021-09-13 21:00:00,54203000.0,56663000.0,53600000.0,3299.54760566,36.39074229890276,1100.6736371869933,2.997752916198392,-441387.93031956255,-450851.18939320196,9463.259073639405,54666566.876707524,55037196.344786555,,55724042.22336328,54947200.0,54170357.77663672,0.02100955791380535,0.02827595303721683,24.133754660873677,23.324573271426345,17.068036693114692,50.57303329565729,,buy,buy,hold,hold,buy,buy,buy,SIDEWAYS,5,0,2,False,False,21,0,9,3,2021,3698
2021-09-20 09:00:00,56460000.0,58142000.0,56167000.0,2265.16179136,36.658397188488756,982.8193248969937,2.304759108798969,230888.1394604519,440127.398543178,-209239.2590827261,57742124.29018978,57673350.21975485,,58970041.66586294,57890000.0,56809958.33413706,-0.16201149696268766,0.037313583204800146,34.3728449742836,13.792708353436018,26.01357791368533,33.44069171536928,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,9,0,9,3,2021,3737
2022-01-31 09:00:00,45902000.0,47277000.0,45624000.0,1613.24593606,46.30041150086445,764.4544746789933,2.110323099014402,366934.05142537504,438792.0854087817,-71858.03398340667,46731219.35112389,46434157.17323048,,47693760.24444135,46535200.0,45376639.75555865,0.22672979111875047,0.04979285549181492,27.989613564266822,22.631643078855532,17.767667295139937,38.809155603704696,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,9,0,1,1,2022,4535
2022-04-22 05:00:00,50805000.0,51611000.0,50250000.0,979.25294417,45.23072382344992,570.8406551024931,1.7154576069817196,270153.47171194106,298272.5509168523,-28119.07920491125,51607106.501633584,51369351.930511124,,52530240.04097576,51433250.0,50336259.95902424,0.21364826637752307,0.042656843227902454,29.720951093607244,25.88907223415783,25.82525642188653,58.192540531343425,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,5,4,4,2,2022,5020
2022-05-05 21:00:00,48037000.0,50555000.0,47857000.0,2643.54051982,34.035791652641166,609.218942012493,4.339229031663612,75098.3942726478,100163.26823464487,-25064.873961997073,49796343.910293676,49733129.83653816,,51067138.42097771,49645500.0,48223861.57902229,-0.06572050117137976,0.057271592429433145,23.219784142805644,16.857462340982412,34.63261735322678,43.325569818663645,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,21,3,5,2,2022,5102
2022-05-11 13:00:00,41373000.0,42456000.0,41092000.0,4959.22103792,27.17830348608969,1569.843968488993,3.159053471214309,-1525352.7500192001,-1528516.5534202703,3163.8034010701813,41701041.507336296,43044556.13512116,,46553421.6051884,43044300.0,39535178.3948116,0.26186348208496035,0.16304698207141943,55.26212703148213,12.516470848558553,27.817525936277693,34.735680800594004,,buy,buy,buy,hold,buy,hold,buy,SIDEWAYS,5,0,2,False,False,13,2,5,2,2022,5136
2022-06-02 05:00:00,37880000.0,38262000.0,37500000.0,1406.39805505,39.971643691892936,930.7007932854951,1.5111172840900151,275954.0388952419,476378.35617928905,-200424.31728404714,38950637.503098905,38817826.95790325,,40767485.46293219,38988850.0,37210214.53706781,0.18828632310861737,0.09123815977810024,36.69966936531382,19.75425379312621,29.30100406757529,56.943395064999876,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,5,3,6,2,2022,5266
2022-09-13 21:00:00,29117000.0,31300000.0,29050000.0,7055.21057831,43.06764101162539,1258.727807359996,5.605032745806505,506454.9500175491,627506.9248394738,-121051.9748219247,30243965.022285245,29874506.30733474,,31131392.826004416,30029500.0,28927607.173995584,0.08593976725085638,0.07338735749875394,50.24778633240373,22.716292491327106,22.56305819734599,56.05564041361648,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,21,1,9,3,2022,5888
2022-09-14 01:00:00,28592000.0,29202000.0,28481000.0,2652.78158751,37.872079246355725,1349.9773270184958,1.9650564008869866,341419.245449692,570289.3889615175,-228870.14351182547,29913572.017828196,29757914.824849762,,31227046.644990783,29992700.0,28758353.355009217,-0.06738518538706725,0.08230980505194818,47.64226236798442,20.76676988548854,27.399479585851534,48.69726064580694,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,1,2,9,3,2022,5889
2022-10-29 17:00:00,29170000.0,29497000.0,29068000.0,1665.42870773,64.36982577346406,851.709214278495,1.955395902509788,217524.07063472643,212938.3361664964,4585.734468230046,28989269.738489103,28799956.748104304,,29426922.351596266,28935000.0,28443077.648403734,0.7388588353806607,0.03400189055443346,34.11023579232625,30.747227879853966,10.82771293447693,47.76606347561309,,hold,buy,buy,buy,hold,buy,buy,SIDEWAYS,5,0,2,False,False,17,5,10,4,2022,6163
2022-10-31 21:00:00,28713000.0,29147000.0,28580000.0,1348.45083582,44.92460563057424,754.2536733899947,1.7877948538976085,59262.60711940378,121645.9339482459,-62383.326828842124,28937815.22253134,28931727.54438674,,29393884.424453605,29014050.0,28634215.575546395,0.10370890496159876,0.0261827924370162,27.514907073657152,21.025964391657993,17.355646476588475,39.53943594710925,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,21,0,10,4,2022,6176
2022-12-16 17:00:00,22565000.0,23033000.0,22500000.0,1526.91045531,36.00204954634367,709.2919553679948,2.152724902283445,-7797.200753614306,65535.099151307564,-73332.29990492188,22971052.912653767,23023630.01700568,,23606938.212911736,23127500.0,22648061.787088264,-0.08662407881905246,0.04146044431190023,36.42764819380353,22.526802275169622,22.267588624716186,43.88298612532378,,buy,buy,hold,hold,buy,buy,buy,SIDEWAYS,5,0,2,False,False,17,4,12,4,2022,6451
2022-12-20 13:00:00,21940000.0,22100000.0,21881000.0,741.40761348,39.05143807879776,484.1963887404945,1.5312126044735086,-204889.32168807462,-205815.61755221453,926.2958641399164,21974244.36341859,22154463.110173207,,22362725.53112263,22085600.0,21808474.46887737,0.23730316472434343,0.025095585460447406,32.9235844574982,14.463606974975526,28.878455308596262,41.64679866855235,,buy,buy,buy,hold,buy,hold,buy,SIDEWAYS,5,0,2,False,False,13,1,12,4,2022,6474
2023-01-30 17:00:00,28929000.0,29621000.0,28885000.0,2653.66978298,46.19263354702539,747.4645685129943,3.550228191095679,223783.3023548685,243206.16687163428,-19422.86451676578,29381988.722562212,29201616.103630707,,29822717.747508552,29192550.0,28562382.252491448,0.29088901245582754,0.043173189564361586,34.605521048823114,23.85796177228101,21.74106752594793,43.5606128905222,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,17,0,1,1,2023,6721
2023-02-22 09:00:00,31511000.0,31850000.0,31207000.0,2260.72848015,47.81300416980183,1409.7922547139938,1.6035898002636118,198977.6093462929,303519.2734848797,-104541.66413858678,31828146.005016584,31735128.708042458,,32275823.64238094,31853900.0,31431976.35761906,0.09364685270420765,0.02649117642617963,29.892494697302343,22.04913377003353,20.084968321216436,35.248060285705826,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,9,2,2,1,2023,6857
2023-07-13 09:00:00,39500000.0,39858000.0,39500000.0,816.82930955,36.09646427641949,491.8069582079922,1.6608738366091826,-90398.09379820526,-42047.759070766115,-48350.33472743914,39908767.953944206,40014385.11656171,,40467374.38929639,40024750.0,39582125.61070361,-0.09277122170578916,0.02211753424050819,26.6625201570864,22.251264672356953,17.06181778780147,27.0978798942689,,buy,buy,hold,hold,buy,buy,buy,SIDEWAYS,5,0,2,False,False,9,3,7,3,2023,7703
2023-10-09 17:00:00,37351000.0,37967000.0,37308000.0,1221.56629016,39.528314775320446,355.19025665899215,3.439188624289293,70483.62840747088,124904.093504741,-54420.46509727012,37789977.54019569,37765369.34088482,,38154007.94291477,37833750.0,37513492.05708523,-0.2536893474153041,0.016929748857291125,20.056011182715686,16.80307677725507,27.018365169603502,36.83784307564559,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,17,0,10,4,2023,8233
2023-10-23 13:00:00,41182000.0,41700000.0,41126000.0,1605.79914391,71.65656750558371,759.3884006294916,2.114595301401602,504230.6807356253,492525.00702885265,11705.673706772679,40660361.80411973,40219345.50219401,,41136193.672981404,40352850.0,39569506.327018596,1.0292376951512594,0.03882470125314092,65.48890746769541,39.56912166308921,6.564145710069008,59.86852994315321,,hold,buy,buy,buy,hold,buy,buy,SIDEWAYS,5,0,2,False,False,13,0,10,4,2023,8316
2023-11-14 17:00:00,49166000.0,49497000.0,49158000.0,907.03204294,49.64681497019271,598.1656819019903,1.516355869925379,132775.1574550569,237419.80135545944,-104644.64390040253,49314132.6074581,49279217.66527184,,49678900.59297419,49402750.0,49126599.40702581,0.07133896137944457,0.011179563606244324,26.162321508521675,20.266896447577075,18.766993255780807,39.81354590538205,,hold,buy,hold,buy,buy,buy,buy,SIDEWAYS,5,0,2,False,False,17,1,11,4,2023,8449
2023-11-22 05:00:00,48510000.0,50069000.0,48510000.0,1221.56402582,37.96913689872321,535.6520432429901,2.2805178123176817,89382.67361203581,179215.2436633724,-89832.5700513366,49563028.95384179,49536294.122515015,,50431098.42752822,49553500.0,48675901.57247178,-0.09452020837084302,0.03542023984292603,19.6269590131369,15.833396724704151,25.308528777578676,41.42436504394918,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,5,2,11,4,2023,8494
2023-12-11 09:00:00,58357000.0,59918000.0,57014000.0,4062.73522106,37.889821771657445,808.6796969384907,5.023911489852845,308636.1815467775,586436.1849345919,-277800.0033878144,59647856.10202621,59594669.405923165,,60755194.30146327,59792450.0,58829705.69853673,-0.2454990893315437,0.03220287181619983,35.753337123464114,14.464265312127658,39.33109901940983,29.794667098441014,,buy,buy,hold,buy,buy,hold,buy,SIDEWAYS,5,0,2,False,False,9,0,12,4,2023,8609
2024-06-08 01:00:00,97731000.0,99045000.0,97219000.0,1015.24037578,49.54119610686851,486.33062087799465,2.0875518262599644,612898.0015589893,729880.1553208574,-116982.15376186813,98515965.9274592,98052799.92650104,,99439574.26966847,98350600.0,97261625.73033153,0.21551210287611763,0.022144740747254716,53.36664423327613,24.98298621918808,16.561056815620418,51.81092428286425,,hold,buy,hold,buy,buy,buy,buy,BULL_STRONG,5,0,2,False,False,1,5,6,2,2024,9687
2024-11-01 09:00:00,96603000.0,98535000.0,95520000.0,1747.27169009,38.27297595191311,761.0128145724957,2.2959819554044465,548418.9090612531,1132609.4749156162,-584190.5658543631,98735493.3540654,98632800.93629563,,102115236.02843979,99594050.0,97072863.97156021,-0.09318312220121663,0.050629250009208183,35.76480628297153,18.06517337085899,33.31159772884279,18.60307967880758,,buy,buy,hold,buy,buy,hold,buy,BULL_STRONG,5,0,2,False,False,9,4,11,4,2024,10565
2024-12-19 05:00:00,147754000.0,154500000.0,147189000.0,3514.52748322,37.60320514076361,1160.2297668869962,3.0291650701651984,1481862.5447298288,2301375.6110482486,-819513.0663184198,152617911.81175733,151849069.77269307,,157579199.78233963,152893000.0,148206800.21766037,-0.048312090680255035,0.061300383697613786,46.6472122703227,20.793131682416703,27.439763063397503,45.103552200573134,,buy,buy,hold,buy,buy,hold,buy,BULL_STRONG,5,0,2,False,False,5,3,12,4,2024,10852
